,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,4699582.0,3351.0,1402.441659206207,5203727.0,3689.0,1410.6063973976688,1516835.0,1646.0,921.5279465370595,3182747.0,1705.0,1866.7137829912024,2496822.0,1869.0,1335.9133226324238,2706905.0,1820.0,1487.3104395604396,1540180.0,1679.0,917.3198332340679,3159402.0,1672.0,1889.5944976076555,3119603.0,2001.0,1559.0219890054973,2084124.0,1688.0,1234.670616113744
20170104,4131424.0,1828.0,2260.0787746170677,5003527.0,3071.0,1629.282644089873,1463324.0,919.0,1592.3003264417846,2668100.0,909.0,2935.2035203520354,3023805.0,1784.0,1694.9579596412557,1979722.0,1287.0,1538.2455322455323,1687100.0,1086.0,1553.4990791896869,2444324.0,742.0,3294.2371967654985,2912115.0,1728.0,1685.251736111111,2091412.0,1343.0,1557.2688011913626
20170105,2301023.0,1236.0,1861.6690938511326,2930085.0,1591.0,1841.6624764299183,1633653.0,1048.0,1558.8291984732825,667370.0,188.0,3549.840425531915,2638691.0,1338.0,1972.1158445440956,291394.0,253.0,1151.7549407114625,871448.0,594.0,1467.084175084175,1429575.0,642.0,2226.7523364485983,2146208.0,912.0,2353.2982456140353,783877.0,679.0,1154.4580265095728
20170106,4053212.0,2330.0,1739.575965665236,5474305.0,2374.0,2305.941449031171,582792.0,522.0,1116.4597701149426,3470420.0,1808.0,1919.4800884955753,1984292.0,666.0,2979.4174174174173,3490013.0,1708.0,2043.3331381733021,1702818.0,1257.0,1354.6682577565632,2350394.0,1073.0,2190.488350419385,3559628.0,1399.0,2544.40886347391,1914677.0,975.0,1963.771282051282
20170109,1789742.0,1112.0,1609.480215827338,3355109.0,2077.0,1615.3630235917187,1295242.0,839.0,1543.792610250298,494500.0,273.0,1811.3553113553114,2808209.0,1756.0,1599.2078587699316,546900.0,321.0,1703.7383177570093,863342.0,738.0,1169.840108401084,926400.0,374.0,2477.005347593583,2559509.0,1326.0,1930.2481146304676,795600.0,751.0,1059.387483355526
20170110,1571171.0,1171.0,1341.734415029889,3015724.0,1775.0,1698.9994366197184,450856.0,364.0,1238.6153846153845,1120315.0,807.0,1388.2465923172242,924196.0,260.0,3554.6,2091528.0,1515.0,1380.5465346534654,1173504.0,921.0,1274.1628664495115,397667.0,250.0,1590.668,2362103.0,1085.0,2177.0534562211983,653621.0,690.0,947.2768115942029
20170111,2739926.0,1274.0,2150.6483516483518,2637720.0,2111.0,1249.512079583136,1090588.0,632.0,1725.613924050633,1649338.0,642.0,2569.06230529595,1518244.0,1145.0,1325.9772925764191,1119476.0,966.0,1158.8778467908903,1525987.0,873.0,1747.9805269186713,1213939.0,401.0,3027.279301745636,1685459.0,1343.0,1254.9955323901713,952261.0,768.0,1239.9231770833333
20170112,1660161.0,1338.0,1240.7780269058296,4622753.0,1832.0,2523.336790393013,973167.0,867.0,1122.453287197232,686994.0,471.0,1458.5859872611466,2735011.0,910.0,3005.5065934065933,1887742.0,922.0,2047.4425162689804,1253021.0,1066.0,1175.4418386491557,407140.0,272.0,1496.8382352941176,3911634.0,1387.0,2820.2119682768566,711119.0,445.0,1598.0202247191012
