,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,2590910.0,1686.0,1536.7200474495849,1920118.0,945.0,2031.8708994708995,948901.0,895.0,1060.2245810055865,1642009.0,791.0,2075.8647281921617,935130.0,477.0,1960.440251572327,984988.0,468.0,2104.675213675214,445308.0,586.0,759.9112627986348,2145602.0,1100.0,1950.5472727272727,665202.0,295.0,2254.922033898305,1254916.0,650.0,1930.64
20170104,4084881.0,1652.0,2472.6882566585955,1792748.0,814.0,2202.39312039312,1683457.0,1027.0,1639.1986368062317,2401424.0,625.0,3842.2784,820121.0,454.0,1806.4339207048458,972627.0,360.0,2701.741666666667,567896.0,657.0,864.3774733637747,3516985.0,995.0,3534.6582914572864,306953.0,183.0,1677.3387978142077,1485795.0,631.0,2354.6671949286847
20170105,2224844.0,1507.0,1476.3397478433974,1290292.0,615.0,2098.0357723577235,1186351.0,914.0,1297.9770240700218,1038493.0,593.0,1751.2529510961215,780164.0,339.0,2301.368731563422,510128.0,276.0,1848.2898550724638,929624.0,767.0,1212.0260756192959,1295220.0,740.0,1750.2972972972973,824625.0,396.0,2082.3863636363635,465667.0,219.0,2126.3333333333335
20170106,619921.0,341.0,1817.950146627566,1074563.0,450.0,2387.9177777777777,526721.0,289.0,1822.5640138408305,,,,878863.0,366.0,2401.2650273224044,,,,466021.0,274.0,1700.8065693430658,,,,1001705.0,390.0,2568.474358974359,,,
20170109,4314798.0,1685.0,2560.710979228487,2578922.0,1076.0,2396.767657992565,771739.0,343.0,2249.9679300291546,3543059.0,1342.0,2640.133383010432,375996.0,178.0,2112.3370786516853,2202926.0,898.0,2453.1469933184853,855866.0,543.0,1576.1804788213628,3458932.0,1142.0,3028.8371278458844,1440815.0,478.0,3014.257322175732,1138107.0,598.0,1903.1889632107022
20170110,3785065.0,2003.0,1889.6979530703943,2012900.0,773.0,2604.0103492884864,952396.0,577.0,1650.5996533795494,2832669.0,1426.0,1986.4438990182327,987174.0,283.0,3488.2473498233217,1025726.0,490.0,2093.318367346939,1098030.0,864.0,1270.8680555555557,2687035.0,1139.0,2359.1176470588234,1284701.0,388.0,3311.0850515463917,728199.0,385.0,1891.425974025974
20170111,1066370.0,462.0,2308.160173160173,1960347.0,682.0,2874.409090909091,358470.0,191.0,1876.806282722513,707900.0,271.0,2612.1771217712176,597147.0,252.0,2369.6309523809523,1363200.0,430.0,3170.232558139535,398512.0,249.0,1600.4497991967871,667858.0,213.0,3135.4835680751175,1094661.0,364.0,3007.3104395604396,865686.0,318.0,2722.2830188679245
20170112,2134822.0,694.0,3076.1123919308357,2715980.0,645.0,4210.821705426357,1129504.0,363.0,3111.5812672176307,1005318.0,331.0,3037.214501510574,1626496.0,312.0,5213.128205128205,1089484.0,333.0,3271.7237237237237,1676175.0,633.0,2647.9857819905214,,,,2685454.0,633.0,4242.423380726698,,,
