,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,4683115.0,1852.0,2528.679805615551,4461207.0,1408.0,3168.470880681818,1659908.0,714.0,2324.801120448179,3023207.0,1138.0,2656.596660808436,1287804.0,321.0,4011.8504672897197,3173403.0,1087.0,2919.4139834406624,1765208.0,774.0,2280.630490956072,2917907.0,1078.0,2706.778293135436,2185776.0,665.0,3286.8812030075187,2275431.0,743.0,3062.491251682369
20170104,5606637.0,1579.0,3550.751741608613,6050413.0,1845.0,3279.3566395663956,1812572.0,600.0,3020.9533333333334,3794065.0,979.0,3875.449438202247,3825121.0,1161.0,3294.6778639104223,2225292.0,684.0,3253.3508771929824,1841341.0,684.0,2692.0190058479534,3765296.0,895.0,4207.034636871508,2800269.0,776.0,3608.5940721649486,3250144.0,1069.0,3040.3592142188963
20170105,8745228.0,2147.0,4073.2314857941315,6696601.0,1910.0,3506.073821989529,5753046.0,1503.0,3827.7085828343315,2992182.0,644.0,4646.2453416149065,5401632.0,1494.0,3615.5502008032126,1294969.0,416.0,3112.90625,3085423.0,1166.0,2646.1603773584907,5659805.0,981.0,5769.424057084608,3998456.0,1135.0,3522.86872246696,2698145.0,775.0,3481.4774193548387
20170106,5088010.0,1407.0,3616.2117981520964,6448714.0,1665.0,3873.1015015015014,3318674.0,1005.0,3302.163184079602,1769336.0,402.0,4401.333333333333,4438731.0,1186.0,3742.606239460371,2009983.0,479.0,4196.206680584552,2995354.0,938.0,3193.3411513859273,2092656.0,469.0,4461.953091684435,4420245.0,1044.0,4233.951149425287,2028469.0,621.0,3266.4557165861515
20170109,5149394.0,1388.0,3709.9380403458213,5930447.0,1636.0,3624.9676039119804,2608199.0,970.0,2688.864948453608,2541195.0,418.0,6079.413875598086,4408854.0,1216.0,3625.7023026315787,1521593.0,420.0,3622.8404761904762,1387474.0,581.0,2388.07917383821,3761920.0,807.0,4661.6109045848825,3070236.0,782.0,3926.1329923273656,2860211.0,854.0,3349.1932084309133
20170110,6511241.0,1756.0,3707.996013667426,8398119.0,1426.0,5889.284011220197,2987421.0,1007.0,2966.654419066534,3523820.0,749.0,4704.699599465955,6229091.0,1002.0,6216.657684630739,2169028.0,424.0,5115.632075471698,2989638.0,1133.0,2638.6919682259486,3521603.0,623.0,5652.653290529695,6069904.0,891.0,6812.462401795735,2328215.0,535.0,4351.803738317757
20170111,3810982.0,1751.0,2176.460308395203,7204562.0,1490.0,4835.276510067114,2601882.0,1226.0,2122.2528548123983,1209100.0,525.0,2303.0476190476193,5463062.0,977.0,5591.670419651996,1741500.0,513.0,3394.7368421052633,1885665.0,1039.0,1814.8845043310876,1925317.0,712.0,2704.0969101123596,5156729.0,952.0,5416.732142857143,2047833.0,538.0,3806.381040892193
20170112,6567976.0,2850.0,2304.5529824561404,11637026.0,1742.0,6680.267508610792,4156828.0,1486.0,2797.327052489906,2411148.0,1364.0,1767.7038123167156,6104000.0,722.0,8454.293628808864,5533026.0,1020.0,5424.535294117647,3969880.0,1865.0,2128.621983914209,2598096.0,985.0,2637.660913705584,9790352.0,1246.0,7857.425361155698,1846674.0,496.0,3723.1330645161293
