,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170713,4682094.0,1908.0,2453.9276729559747,4884033.0,1906.0,2562.4517313746064,1747656.0,876.0,1995.041095890411,2934438.0,1032.0,2843.4476744186045,2120158.0,698.0,3037.4756446991405,2763875.0,1208.0,2287.9759933774835,2987979.0,1060.0,2818.848113207547,1896054.0,846.0,2241.198581560284,1790007.0,962.0,1860.7141372141373,2892087.0,946.0,3057.1744186046512
20170714,5536874.0,2090.0,2649.222009569378,4324920.0,1947.0,2221.325115562404,1650963.0,828.0,1993.9166666666667,3885911.0,1262.0,3079.1687797147383,1614005.0,652.0,2475.467791411043,2710915.0,1295.0,2093.3706563706564,2677474.0,1149.0,2330.264577893821,1647446.0,798.0,2064.468671679198,2073382.0,1036.0,2001.3339768339767,3463492.0,1054.0,3286.045540796964
20170717,5850674.0,3514.0,1664.9612976664769,11795311.0,2771.0,4256.698303861422,3519190.0,2216.0,1588.082129963899,2331484.0,1298.0,1796.2126348228044,7057132.0,1406.0,5019.2972972972975,4738179.0,1365.0,3471.1934065934065,8631110.0,1800.0,4795.061111111111,3164201.0,971.0,3258.7033985581875,3547790.0,2203.0,1610.4357694053563,2302884.0,1311.0,1756.5858123569794
20170718,4573800.0,2723.0,1679.6915167095115,5769724.0,1556.0,3708.0488431876606,2137559.0,1346.0,1588.0824665676078,2436241.0,1377.0,1769.238198983297,3128171.0,631.0,4957.481774960381,2641553.0,925.0,2855.732972972973,3427702.0,553.0,6198.376130198915,2342022.0,1003.0,2335.0169491525426,1664457.0,1127.0,1476.8917480035493,2909343.0,1596.0,1822.8966165413533
20170719,4639866.0,2003.0,2316.4583125312033,4881825.0,1955.0,2497.0971867007675,1180878.0,652.0,1811.1625766871166,3458988.0,1351.0,2560.3168023686158,1956780.0,825.0,2371.8545454545456,2925045.0,1130.0,2588.5353982300885,2167768.0,781.0,2775.6312419974392,2714057.0,1174.0,2311.803236797274,1189852.0,583.0,2040.9125214408234,3450014.0,1420.0,2429.587323943662
20170720,6562209.0,2400.0,2734.25375,6012519.0,2150.0,2796.520465116279,3679220.0,1270.0,2897.0236220472443,2882989.0,1130.0,2551.3176991150444,3149227.0,1069.0,2945.956033676333,2863292.0,1081.0,2648.743755781684,3274609.0,909.0,3602.4301430143014,2737910.0,1241.0,2206.21273166801,2419985.0,985.0,2456.8375634517765,4142224.0,1415.0,2927.366784452297
20170721,5143937.0,1562.0,3293.173495518566,4613713.0,1801.0,2561.750694058856,1365024.0,570.0,2394.778947368421,3778913.0,992.0,3809.3881048387098,1915127.0,618.0,3098.911003236246,2698586.0,1183.0,2281.1377852916316,2875369.0,957.0,3004.5653082549634,1738344.0,844.0,2059.649289099526,1768030.0,749.0,2360.520694259012,3375907.0,813.0,4152.407134071341
20170724,7986638.0,2489.0,3208.7738047408598,8449798.0,2742.0,3081.618526622903,2999821.0,1138.0,2636.0465729349735,4986817.0,1351.0,3691.20429311621,3936572.0,1238.0,3179.78352180937,4513226.0,1504.0,3000.815159574468,5015128.0,1479.0,3390.891142663962,3434670.0,1263.0,2719.453681710214,2521779.0,1149.0,2194.7597911227153,5464859.0,1340.0,4078.252985074627
20170725,5401034.0,2614.0,2066.195103289977,7696038.0,2267.0,3394.8116453462726,3362876.0,1817.0,1850.7848101265822,2038158.0,797.0,2557.2873274780427,5624678.0,1489.0,3777.486903962391,2071360.0,778.0,2662.4164524421594,5380378.0,1441.0,3733.7807078417763,2315660.0,826.0,2803.4624697336562,2771561.0,1561.0,1775.5035233824472,2629473.0,1053.0,2497.125356125356
20170726,5489794.0,1977.0,2776.830551340415,5729211.0,1983.0,2889.1633888048414,2332258.0,1238.0,1883.891760904685,3157536.0,739.0,4272.714479025711,3474893.0,1194.0,2910.2956448911223,2254318.0,789.0,2857.1837769328263,3023646.0,1094.0,2763.8446069469837,2705565.0,889.0,3043.3802024746906,1675293.0,1010.0,1658.7059405940595,3814501.0,967.0,3944.675284384695
20170727,7982156.0,2674.0,2985.0994764397906,7206087.0,2464.0,2924.5482954545455,2750084.0,1156.0,2378.9653979238756,5232072.0,1518.0,3446.687747035573,3182473.0,1095.0,2906.3680365296805,4023614.0,1369.0,2939.08984660336,4413043.0,1274.0,3463.927001569859,2793044.0,1190.0,2347.0957983193275,3328968.0,1295.0,2570.63166023166,4653188.0,1379.0,3374.3205221174762
20170728,4173001.0,2071.0,2014.969097054563,7589499.0,2213.0,3429.5070040668775,2798717.0,1377.0,2032.4742193173565,1374284.0,694.0,1980.2363112391931,4289268.0,1248.0,3436.9134615384614,3300231.0,965.0,3419.9284974093266,5897219.0,1290.0,4571.487596899225,1692280.0,923.0,1833.4561213434454,2337178.0,1265.0,1847.5715415019763,1835823.0,806.0,2277.696029776675
20170731,5254799.0,2269.0,2315.9096518289994,7998776.0,2435.0,3284.9182751540043,1997831.0,1099.0,1817.862602365787,3256968.0,1170.0,2783.733333333333,4731315.0,1216.0,3890.8840460526317,3267461.0,1219.0,2680.4438063986872,5866028.0,1454.0,4034.407152682256,2132748.0,981.0,2174.0550458715597,2286511.0,1204.0,1899.095514950166,2968288.0,1065.0,2787.124882629108
20170801,6393709.0,2996.0,2134.0817757009345,6599986.0,2068.0,3191.482591876209,4013587.0,2219.0,1808.7368183866606,2380122.0,777.0,3063.220077220077,4849282.0,1407.0,3446.5401563610517,1750704.0,661.0,2648.568835098336,4374628.0,1328.0,3294.147590361446,2225358.0,740.0,3007.2405405405407,2961357.0,1693.0,1749.177200236267,3432352.0,1303.0,2634.1918649270915
20170802,4376169.0,2459.0,1779.6539243594957,8280925.0,2266.0,3654.424095322154,2549733.0,1399.0,1822.5396711937099,1826436.0,1060.0,1723.0528301886793,5503134.0,1317.0,4178.537585421413,2777791.0,949.0,2927.071654373024,6935676.0,1621.0,4278.640345465762,1345249.0,645.0,2085.657364341085,3094395.0,1715.0,1804.3119533527697,1281774.0,744.0,1722.8145161290322
20170803,5080494.0,1868.0,2719.7505353319057,4054995.0,1827.0,2219.4827586206898,1400605.0,666.0,2103.0105105105104,3679889.0,1202.0,3061.471713810316,1292730.0,529.0,2443.724007561437,2762265.0,1298.0,2128.093220338983,2262620.0,1025.0,2207.4341463414635,1792375.0,802.0,2234.8815461346635,1743170.0,922.0,1890.6399132321042,3337324.0,946.0,3527.826638477801
20170804,17316213.0,2938.0,5893.877808032676,16051189.0,6919.0,2319.871224165342,10887847.0,1997.0,5452.101652478718,6428366.0,941.0,6831.419766206163,4610103.0,1848.0,2494.6444805194806,11441086.0,5071.0,2256.179451784658,1523392.0,611.0,2493.276595744681,14527797.0,6308.0,2303.0749841471147,3038434.0,930.0,3267.133333333333,14277779.0,2008.0,7110.447709163346
20170807,71260060.0,21157.0,3368.155220494399,57424995.0,13933.0,4121.509725113041,33264643.0,10970.0,3032.3284412032817,37995417.0,10187.0,3729.794542063414,31172194.0,7013.0,4444.915727933837,26252801.0,6920.0,3793.7573699421964,29669364.0,6498.0,4565.92243767313,27755631.0,7435.0,3733.104371217216,23175415.0,10754.0,2155.0506788171842,48084645.0,10403.0,4622.190233586465
20170808,61753729.0,21367.0,2890.1450367388966,54947050.0,17469.0,3145.4032858205965,26958228.0,9525.0,2830.260157480315,34795501.0,11842.0,2938.3128694477286,26594035.0,8692.0,3059.5990566037735,28353015.0,8777.0,3230.37655235274,33041107.0,9003.0,3670.010774186382,21905943.0,8466.0,2587.5198440822114,23530993.0,10572.0,2225.7844305713206,38222736.0,10795.0,3540.7814729041224
20170809,30740832.0,10871.0,2827.783276607488,36428225.0,12553.0,2901.9537162431293,15296053.0,6130.0,2495.277814029364,15444779.0,4741.0,3257.7049145749843,23117350.0,7346.0,3146.930302205282,13310875.0,5207.0,2556.342423660457,22685452.0,6285.0,3609.4593476531422,13742773.0,6268.0,2192.5291959157626,12536180.0,5483.0,2286.3724238555537,18204652.0,5388.0,3378.7401633259096
20170810,63739480.0,22428.0,2841.960049937578,49152192.0,17929.0,2741.4909922471975,19909670.0,7798.0,2553.1764555014106,43829810.0,14630.0,2995.8858509911142,23991664.0,7665.0,3130.0279191128507,25160528.0,10264.0,2451.3374902572095,29259943.0,8983.0,3257.2573750417455,19892249.0,8946.0,2223.591437513973,20546050.0,10867.0,1890.6828011410694,43193430.0,11561.0,3736.132687483782
20170811,43091207.0,18548.0,2323.226601250809,59583175.0,18641.0,3196.3507859020438,13365135.0,6933.0,1927.7563825183904,29726072.0,11615.0,2559.2829961256994,25558706.0,8019.0,3187.2684873425615,34024469.0,10622.0,3203.2073997363964,41081450.0,10503.0,3911.4015043320956,18501725.0,8138.0,2273.4977881543377,19658488.0,10268.0,1914.5391507596416,23432719.0,8280.0,2830.0385265700484
20170814,30765433.0,11369.0,2706.0808338464244,34884058.0,12462.0,2799.2343123094206,14603951.0,5901.0,2474.8264700898153,16161482.0,5468.0,2955.647768836869,19753998.0,6500.0,3039.0766153846153,15130060.0,5962.0,2537.749077490775,20528811.0,6121.0,3353.8328704460055,14355247.0,6341.0,2263.877464122378,11766361.0,5377.0,2188.2761763064905,18999072.0,5992.0,3170.739652870494
20170815,19572033.0,8080.0,2422.2813118811882,29916179.0,11348.0,2636.251233697568,13784955.0,6038.0,2283.033289168599,5787078.0,2042.0,2834.024485798237,23114611.0,8594.0,2689.6219455434025,6801568.0,2754.0,2469.705156136529,19628989.0,6499.0,3020.309124480689,10287190.0,4849.0,2121.507527325222,10005531.0,4608.0,2171.3391927083335,9566502.0,3472.0,2755.3289170506914
20170816,36842231.0,10429.0,3532.6714929523446,27869027.0,10989.0,2536.083993083993,18021041.0,6214.0,2900.0709687801736,18821190.0,4215.0,4465.288256227758,19478936.0,7378.0,2640.1377066955815,8390091.0,3611.0,2323.481307117142,15820039.0,5392.0,2933.983494065282,12048988.0,5597.0,2152.758263355369,11946708.0,4808.0,2484.7562396006656,24895523.0,5621.0,4429.020281088774
20170817,25015697.0,9609.0,2603.361119783536,32639092.0,8052.0,4053.5384997516144,14322762.0,6177.0,2318.7246236036913,10692935.0,3432.0,3115.6570512820513,22793562.0,5400.0,4221.03,9845530.0,2652.0,3712.4924585218705,20935865.0,3899.0,5369.547319825596,11703227.0,4153.0,2818.0175776547076,10104458.0,4898.0,2062.976316864026,14911239.0,4711.0,3165.1961367013373
20170818,18788321.0,9224.0,2036.8951647875108,37420080.0,9894.0,3782.098241358399,12788822.0,6140.0,2082.87003257329,5999499.0,3084.0,1945.3628404669262,26740592.0,6656.0,4017.516826923077,10679488.0,3238.0,3298.174181593576,26571515.0,5778.0,4598.739183108342,10848565.0,4116.0,2635.7057823129253,10173224.0,5469.0,1860.161638325105,8615097.0,3755.0,2294.300133155792
20170821,14445372.0,5238.0,2757.802978235968,14209705.0,5380.0,2641.2091078066915,4303437.0,2087.0,2062.0206037374223,10141935.0,3151.0,3218.6401142494447,6556024.0,2098.0,3124.892278360343,7653681.0,3282.0,2332.0173674588664,8235107.0,2549.0,3230.7206747744212,5974598.0,2831.0,2110.419639703285,5334700.0,2501.0,2133.026789284286,9110672.0,2737.0,3328.707343807088
20170822,11347474.0,5258.0,2158.135032331685,21527339.0,6455.0,3334.986676994578,9046162.0,4183.0,2162.601482189816,2301312.0,1075.0,2140.755348837209,17499139.0,5097.0,3433.2232685893664,4028200.0,1358.0,2966.273932253314,14979675.0,3789.0,3953.4639746635,6547664.0,2666.0,2455.98799699925,5377422.0,2978.0,1805.7159167226325,5970052.0,2280.0,2618.4438596491227
20170823,12718404.0,4406.0,2886.6100771674987,11866344.0,3934.0,3016.355871886121,5871732.0,2334.0,2515.737789203085,6846672.0,2072.0,3304.3783783783783,8066916.0,2451.0,3291.2753977968177,3799428.0,1483.0,2561.987862440998,7500077.0,2168.0,3459.445110701107,4366267.0,1766.0,2472.4048697621743,4986132.0,2279.0,2187.859587538394,7732272.0,2127.0,3635.2947813822284
20170824,13746357.0,4688.0,2932.243387372014,14427238.0,4732.0,3048.8668639053253,4859270.0,1967.0,2470.3965429588206,8887087.0,2721.0,3266.1106210951857,7166112.0,2028.0,3533.585798816568,7261126.0,2704.0,2685.3276627218934,9055309.0,2607.0,3473.4595320291523,5371929.0,2125.0,2527.9665882352942,5584089.0,2421.0,2306.5216852540275,8162268.0,2267.0,3600.4711071901193
20170825,16130344.0,5344.0,3018.4026946107783,12814945.0,4510.0,2841.451219512195,5793243.0,2510.0,2308.0649402390436,10337101.0,2834.0,3647.530345800988,5512214.0,1724.0,3197.3399071925755,7302731.0,2786.0,2621.224335965542,6487081.0,1849.0,3508.4267171444026,6327864.0,2661.0,2378.002254791432,4962248.0,2147.0,2311.2473218444343,11168096.0,3197.0,3493.3049734125743
20170828,16085604.0,5395.0,2981.5762743280816,16824182.0,5052.0,3330.2022961203484,6107362.0,2514.0,2429.340493237868,9978242.0,2881.0,3463.464769177369,7951394.0,2245.0,3541.823608017817,8872788.0,2807.0,3160.9504809405057,10015334.0,2547.0,3932.208087946604,6808848.0,2505.0,2718.102994011976,6135782.0,2756.0,2226.3359941944846,9949822.0,2639.0,3770.300113679424
20170829,19062134.0,9186.0,2075.1288917918573,35951643.0,7364.0,4882.080798479087,13968973.0,6483.0,2154.7081598025607,5093161.0,2703.0,1884.2623011468738,26038541.0,5533.0,4706.043918308332,9913102.0,1831.0,5414.0371381758605,25571047.0,4090.0,6252.089731051345,10380596.0,3274.0,3170.615760537569,10076578.0,5215.0,1932.2297219558964,8985556.0,3971.0,2262.7942583732056
20170830,8632969.0,3060.0,2821.231699346405,9122045.0,3112.0,2931.2483933161952,2523510.0,966.0,2612.3291925465837,6109459.0,2094.0,2917.6021967526267,4798992.0,1500.0,3199.328,4323053.0,1612.0,2681.7946650124068,5356199.0,1537.0,3484.839947950553,3765846.0,1575.0,2391.0133333333333,3460273.0,1402.0,2468.097717546362,5172696.0,1658.0,3119.840772014475
20170831,9399885.0,3215.0,2923.7589424572316,11090079.0,3621.0,3062.711681855841,4149084.0,1729.0,2399.7015615962982,5250801.0,1486.0,3533.5134589502018,6937380.0,1968.0,3525.0914634146343,4152699.0,1653.0,2512.2196007259527,7435310.0,2097.0,3545.6890796375774,3654769.0,1524.0,2398.1423884514434,4383084.0,1894.0,2314.194297782471,5016801.0,1321.0,3797.7297501892504
20170901,12259910.0,4646.0,2638.8097287989667,13062126.0,4423.0,2953.227673524757,7333316.0,3063.0,2394.1612797910543,4926594.0,1583.0,3112.188250157928,10110491.0,3158.0,3201.548765041165,2951635.0,1265.0,2333.308300395257,8377178.0,2295.0,3650.1864923747275,4684948.0,2128.0,2201.5733082706765,4362472.0,2097.0,2080.339532665713,7897438.0,2549.0,3098.249509611612
20170904,27937202.0,8256.0,3383.8665213178297,22801054.0,7756.0,2939.795513151109,6618608.0,2194.0,3016.6855059252507,21318594.0,6062.0,3516.7591553942593,6318975.0,2015.0,3135.967741935484,16482079.0,5741.0,2870.942170353597,13435081.0,3993.0,3364.658402203857,9365973.0,3763.0,2488.9643901142704,10253762.0,4279.0,2396.2986679130636,17683440.0,3977.0,4446.4269549912
20170905,8358556.0,3503.0,2386.1136168998,13040955.0,4037.0,3230.357939063661,4445610.0,2174.0,2044.898804047838,3912946.0,1329.0,2944.278404815651,9685090.0,2631.0,3681.144051691372,3355865.0,1406.0,2386.817211948791,8685301.0,2263.0,3837.958904109589,4355654.0,1774.0,2455.272829763247,3789036.0,1904.0,1990.0399159663866,4569520.0,1599.0,2857.736085053158
20170906,17112634.0,5530.0,3094.5088607594935,17812024.0,5324.0,3345.609316303531,6498293.0,2613.0,2486.9089169536933,10614341.0,2917.0,3638.7867672266025,9439308.0,2251.0,4193.384273656153,8372716.0,3073.0,2724.606573381061,11369683.0,2760.0,4119.45036231884,6442341.0,2564.0,2512.6134945397816,6834685.0,2811.0,2431.406972607613,10277949.0,2719.0,3780.0474439132036
20170907,8551939.0,3633.0,2353.9606385906964,17422131.0,4316.0,4036.638322520853,3225799.0,1551.0,2079.8188265635076,5326140.0,2082.0,2558.184438040346,8073781.0,1703.0,4740.916617733412,9348350.0,2613.0,3577.6310753922694,12702704.0,2542.0,4997.129819040126,4719427.0,1774.0,2660.3308906426155,4146483.0,2051.0,2021.688444661141,4405456.0,1582.0,2784.7383059418457
20170908,7334679.0,3213.0,2282.813258636788,14727731.0,3634.0,4052.760319207485,5043413.0,2253.0,2238.532179316467,2291266.0,960.0,2386.735416666667,11891954.0,2821.0,4215.510102800426,2835777.0,813.0,3488.040590405904,10486484.0,1976.0,5306.925101214575,4241247.0,1658.0,2558.050060313631,3093020.0,1720.0,1798.2674418604652,4241659.0,1493.0,2841.030810448761
20170911,7144863.0,2931.0,2437.687819856704,7576077.0,2831.0,2676.1133874955844,2379963.0,1137.0,2093.195250659631,4764900.0,1794.0,2656.0200668896323,3311977.0,896.0,3696.402901785714,4264100.0,1935.0,2203.669250645995,4638700.0,1496.0,3100.735294117647,2937377.0,1335.0,2200.2823970037452,2845269.0,1584.0,1796.2556818181818,4299594.0,1347.0,3191.977728285078
20170912,6156696.0,2534.0,2429.6353591160223,10126622.0,3087.0,3280.408811143505,3080318.0,1264.0,2436.9604430379745,3076378.0,1270.0,2422.3448818897637,6435388.0,1655.0,3888.4519637462236,3691234.0,1432.0,2577.677374301676,7244014.0,1753.0,4132.352538505419,2882608.0,1334.0,2160.8755622188905,2493900.0,1346.0,1852.8231797919761,3662796.0,1188.0,3083.161616161616
20170913,4992570.0,2049.0,2436.588579795022,7290361.0,2174.0,3353.4319227230912,2765000.0,1248.0,2215.5448717948716,2227570.0,801.0,2780.9862671660426,5245931.0,1323.0,3965.1783824640966,2044430.0,851.0,2402.3854289071683,5060131.0,1272.0,3978.0904088050315,2230230.0,902.0,2472.538802660754,2321770.0,1189.0,1952.708158116064,2670800.0,860.0,3105.5813953488373
20170914,13291236.0,4480.0,2966.79375,17884469.0,4310.0,4149.528770301624,6409451.0,2436.0,2631.1375205254517,6881785.0,2044.0,3366.8224070450096,10484305.0,2212.0,4739.740054249548,7400164.0,2098.0,3527.246901811249,11112223.0,2055.0,5407.407785888078,6772246.0,2255.0,3003.213303769401,4991361.0,2159.0,2311.885595182955,8299875.0,2321.0,3575.9909521757863
20170915,10876148.0,3141.0,3462.6386501114293,9025850.0,3339.0,2703.1596286313265,1960500.0,615.0,3187.8048780487807,8915648.0,2526.0,3529.551860649248,2379000.0,636.0,3740.566037735849,6646850.0,2703.0,2459.0640029596743,5602410.0,1688.0,3318.96327014218,3423440.0,1651.0,2073.555420956996,3861281.0,1413.0,2732.6829440905876,7014867.0,1728.0,4059.5295138888887
20170918,4266982.0,1697.0,2514.4266352386567,6134444.0,2063.0,2973.555016965584,3497382.0,1389.0,2517.913606911447,769600.0,308.0,2498.7012987012986,5201344.0,1739.0,2990.9971247843587,933100.0,324.0,2879.938271604938,4362918.0,1182.0,3691.1319796954313,1771526.0,881.0,2010.8127128263336,2355931.0,1018.0,2314.2740667976423,1911051.0,679.0,2814.5081001472754
20170919,7717718.0,2429.0,3177.3231782626594,7272582.0,2999.0,2425.0023341113706,2727867.0,1184.0,2303.941722972973,4989851.0,1245.0,4007.9124497991966,3896135.0,1488.0,2618.3702956989246,3376447.0,1511.0,2234.577763070814,4805460.0,1783.0,2695.1542344363434,2467122.0,1216.0,2028.8832236842106,2902841.0,1247.0,2327.85966319166,4814877.0,1182.0,4073.5
20170920,8482785.0,2634.0,3220.495444191344,8110241.0,2553.0,3176.749314531923,1653272.0,636.0,2599.48427672956,6829513.0,1998.0,3418.174674674675,3210861.0,793.0,4049.005044136192,4899380.0,1760.0,2783.7386363636365,5564323.0,1375.0,4046.7803636363637,2545918.0,1178.0,2161.2207130730053,3493012.0,1344.0,2598.967261904762,4989773.0,1290.0,3868.041085271318
20170921,3602030.0,1431.0,2517.141858839972,7059583.0,2141.0,3297.3297524521254,3127230.0,1238.0,2526.0339256865914,474800.0,193.0,2460.103626943005,6264783.0,1872.0,3346.5721153846152,794800.0,269.0,2954.646840148699,5032491.0,1360.0,3700.361029411765,2027092.0,781.0,2595.5083226632523,2071580.0,864.0,2397.662037037037,1530450.0,567.0,2699.2063492063494
20170922,11288235.0,2603.0,4336.625048021514,7940312.0,2940.0,2700.7863945578233,2389114.0,874.0,2733.5400457665905,8899121.0,1729.0,5146.975708502025,4052964.0,1244.0,3258.009646302251,3887348.0,1696.0,2292.068396226415,4859762.0,1468.0,3310.464577656676,3080550.0,1472.0,2092.764945652174,3666744.0,1280.0,2864.64375,7621491.0,1323.0,5760.764172335601
20170925,8115331.0,3292.0,2465.16737545565,10187309.0,3031.0,3361.0389310458595,2458976.0,1391.0,1767.7757009345794,5656355.0,1901.0,2975.462914255655,5135864.0,1489.0,3449.2034922766957,5051445.0,1542.0,3275.9046692607003,6969328.0,1814.0,3841.9669239250275,3217981.0,1217.0,2644.191454396056,3500955.0,1782.0,1964.621212121212,4614376.0,1510.0,3055.8781456953643
20170926,20215017.0,5295.0,3817.755807365439,13061571.0,4724.0,2764.9388230313293,2605861.0,829.0,3143.37876960193,17609156.0,4466.0,3942.936856247201,3711582.0,1021.0,3635.2419196865817,9349989.0,3703.0,2524.9767755873618,7323139.0,2255.0,3247.511751662971,5738432.0,2469.0,2324.192790603483,6623777.0,2193.0,3020.418148654811,13591240.0,3102.0,4381.444229529336
20170927,11975705.0,4445.0,2694.196850393701,13623759.0,3417.0,3987.052677787533,7090733.0,2848.0,2489.723665730337,4884972.0,1597.0,3058.8428303068254,9129676.0,2206.0,4138.565729827743,4494083.0,1211.0,3711.051197357556,8429332.0,1722.0,4895.082462253194,5194427.0,1695.0,3064.558702064897,5173241.0,2163.0,2391.697179842811,6802464.0,2282.0,2980.921998247152
20170928,19543030.0,5707.0,3424.3963553530753,16395175.0,5399.0,3036.7058714576774,1515100.0,379.0,3997.6253298153033,18027930.0,5328.0,3383.6204954954956,796300.0,273.0,2916.8498168498168,15598875.0,5126.0,3043.0891533359345,9286704.0,2606.0,3563.5855717574827,7108471.0,2793.0,2545.1023988542784,7275101.0,2683.0,2711.5546030562805,12267929.0,3024.0,4056.854828042328
20170929,11533278.0,3700.0,3117.102162162162,12778378.0,3867.0,3304.4680630980088,6109781.0,2508.0,2436.1168261563,5423497.0,1192.0,4549.9135906040265,8446075.0,2443.0,3457.255423659435,4332303.0,1424.0,3042.3476123595506,8088373.0,2138.0,3783.149204864359,4690005.0,1729.0,2712.5534991324466,4408988.0,1923.0,2292.7654706188246,7124290.0,1777.0,4009.1671356218344
20171009,8065538.0,3451.0,2337.159663865546,16446579.0,3417.0,4813.163301141352,7492399.0,3121.0,2400.6404998397948,573139.0,330.0,1736.7848484848485,14940527.0,2999.0,4981.836278759586,1506052.0,418.0,3602.995215311005,12413947.0,2065.0,6011.596610169491,4032632.0,1352.0,2982.715976331361,4822995.0,2175.0,2217.4689655172415,3242543.0,1276.0,2541.1778996865205
20171010,6399755.0,2261.0,2830.497567448032,9203217.0,2595.0,3546.519075144509,3001108.0,1177.0,2549.7943925233644,3398647.0,1084.0,3135.2832103321034,6190187.0,1589.0,3895.6494650723725,3013030.0,1006.0,2995.0596421471173,5263383.0,1335.0,3942.608988764045,3939834.0,1260.0,3126.852380952381,3052180.0,1204.0,2535.033222591362,3347575.0,1057.0,3167.0529801324506
20171011,5630916.0,2562.0,2197.8594847775175,14327823.0,3743.0,3827.898209991985,2770016.0,1209.0,2291.1629445822996,2860900.0,1353.0,2114.4863266814486,7100221.0,1857.0,3823.4900376952073,7227602.0,1886.0,3832.2386002120893,11280593.0,2689.0,4195.088508739308,3047230.0,1054.0,2891.110056925996,3972516.0,1917.0,2072.2566510172146,1658400.0,645.0,2571.1627906976746
20171012,14700002.0,3663.0,4013.104559104559,9449772.0,3633.0,2601.0933113129645,3197897.0,1003.0,3188.332003988036,11502105.0,2660.0,4324.099624060151,2310049.0,887.0,2604.3393461104847,7139723.0,2746.0,2600.044792425346,4722279.0,1542.0,3062.4377431906614,4727493.0,2091.0,2260.8766140602584,4298168.0,1373.0,3130.4938091769845,10401834.0,2290.0,4542.285589519651
20171013,4052050.0,1640.0,2470.762195121951,7251997.0,2056.0,3527.2358949416343,2250087.0,1005.0,2238.892537313433,1801963.0,635.0,2837.737007874016,4901953.0,1240.0,3953.1879032258066,2350044.0,816.0,2879.955882352941,4793391.0,1165.0,4114.498712446352,2458606.0,891.0,2759.37822671156,1842366.0,881.0,2091.22133938706,2209684.0,759.0,2911.3096179183135
20171016,8640530.0,3075.0,2809.928455284553,9070412.0,2619.0,3463.3111874761357,2062842.0,1200.0,1719.035,6577688.0,1875.0,3508.100266666667,4782900.0,1098.0,4356.0109289617485,4287512.0,1521.0,2818.8770545693624,6100500.0,1497.0,4075.1503006012026,2969912.0,1122.0,2646.9803921568628,2662842.0,1488.0,1789.5443548387098,5977688.0,1587.0,3766.6591052299937
20171017,5893831.0,3362.0,1753.0728732897085,13778028.0,2922.0,4715.273100616017,4295722.0,2539.0,1691.89523434423,1598109.0,823.0,1941.8092345078978,10257370.0,2144.0,4784.2210820895525,3520658.0,778.0,4525.26735218509,10194679.0,1917.0,5318.038080333855,3583349.0,1005.0,3565.521393034826,3620209.0,2107.0,1718.1817750355956,2273622.0,1255.0,1811.6509960159362
20171018,4269257.0,2069.0,2063.4398260028997,5465743.0,1736.0,3148.4694700460827,1003977.0,549.0,1828.7377049180327,3265280.0,1520.0,2148.2105263157896,1776323.0,436.0,4074.1353211009173,3689420.0,1300.0,2838.0153846153844,4099013.0,1159.0,3536.680759275237,1366730.0,577.0,2368.682842287695,2004002.0,1179.0,1699.7472434266328,2265255.0,890.0,2545.2303370786517
20171019,5488035.0,2880.0,1905.5677083333333,10869696.0,2537.0,4284.468269609775,4199565.0,2148.0,1955.104748603352,1288470.0,732.0,1760.204918032787,7870266.0,1716.0,4586.402097902098,2999430.0,821.0,3653.386114494519,8206959.0,1671.0,4911.405745062837,2662737.0,866.0,3074.754041570439,2863622.0,1720.0,1664.8965116279069,2624413.0,1160.0,2262.425
20171020,2722013.0,1604.0,1697.0155860349128,4211907.0,1225.0,3438.2914285714287,537902.0,362.0,1485.9171270718232,2184111.0,1242.0,1758.5434782608695,880299.0,238.0,3698.735294117647,3331608.0,987.0,3375.4893617021276,2701800.0,546.0,4948.351648351649,1510107.0,679.0,2224.016200294551,1064805.0,731.0,1456.641586867305,1657208.0,873.0,1898.290950744559
20171023,2522074.0,1399.0,1802.7691208005717,4582825.0,1410.0,3250.2304964539007,1767674.0,1079.0,1638.2520852641335,754400.0,320.0,2357.5,3840625.0,1057.0,3633.514664143803,742200.0,353.0,2102.5495750708214,2917225.0,705.0,4137.90780141844,1665600.0,705.0,2362.553191489362,1141304.0,683.0,1671.0161054172768,1380770.0,716.0,1928.4497206703911
20171024,3839176.0,1940.0,1978.956701030928,6635617.0,1758.0,3774.5261660978385,1650390.0,960.0,1719.15625,2188786.0,980.0,2233.455102040816,3404203.0,870.0,3912.8770114942527,3231414.0,888.0,3638.9797297297296,4718717.0,1147.0,4113.964254577158,1916900.0,611.0,3137.315875613748,2174476.0,1145.0,1899.1056768558951,1664700.0,795.0,2093.9622641509436
