,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,26025101.0,4301.0,6050.941873982794,19110748.0,3090.0,6184.708090614887,8681857.0,1149.0,7556.011314186249,17343244.0,3152.0,5502.2982233502535,3352360.0,469.0,7147.889125799574,15758388.0,2621.0,6012.357115604731,10483714.0,2343.0,4474.483141271874,15541387.0,1958.0,7937.378447395301,9679177.0,1374.0,7044.5247452692865,9431571.0,1716.0,5496.2534965034965
20170104,21876582.0,3457.0,6328.198437951982,22488756.0,2832.0,7940.9449152542375,13497322.0,2214.0,6096.351400180669,8379260.0,1243.0,6741.158487530169,14061086.0,1776.0,7917.278153153153,8427670.0,1056.0,7980.748106060606,13988886.0,2240.0,6245.038392857143,7887696.0,1217.0,6481.262119967132,14988287.0,1771.0,8463.17730095991,7500469.0,1061.0,7069.245051837889
20170105,17736557.0,3433.0,5166.4890766093795,16177734.0,2971.0,5445.215079097947,9685957.0,1885.0,5138.438726790451,8050600.0,1548.0,5200.645994832042,8803625.0,1761.0,4999.219193639978,7374109.0,1210.0,6094.304958677686,11332457.0,2220.0,5104.71036036036,6404100.0,1213.0,5279.554822753504,10653718.0,1778.0,5991.967379077615,5524016.0,1193.0,4630.357082984074
20170106,10925915.0,2829.0,3862.112053729233,24180705.0,6349.0,3808.5848165065363,6946335.0,1879.0,3696.8254390633315,3979580.0,950.0,4189.031578947369,16560606.0,4249.0,3897.5302424099787,7620099.0,2100.0,3628.6185714285716,5834568.0,1706.0,3420.028135990621,5091347.0,1123.0,4533.701691896706,16655778.0,4213.0,3953.42463802516,7524927.0,2136.0,3522.9058988764045
20170109,15772279.0,3472.0,4542.707085253456,19728435.0,4729.0,4171.798477479382,8072042.0,1930.0,4182.405181347151,7700237.0,1542.0,4993.668612191958,11223975.0,1896.0,5919.818037974684,8504460.0,2833.0,3001.9272855630074,8475046.0,2229.0,3802.1740690892775,7297233.0,1243.0,5870.662107803701,12856414.0,3074.0,4182.307742355238,6872021.0,1655.0,4152.278549848943
20170110,11273687.0,2731.0,4128.043573782497,12452808.0,1724.0,7223.206496519721,6495587.0,1339.0,4851.073188946975,4778100.0,1392.0,3432.543103448276,3359411.0,517.0,6497.893617021276,9093397.0,1207.0,7533.883181441591,8159527.0,2010.0,4059.4661691542287,3114160.0,721.0,4319.223300970873,7856942.0,1001.0,7849.092907092907,4595866.0,723.0,6356.661134163209
20170111,13128002.0,3347.0,3922.3190917239317,16735847.0,2721.0,6150.623667769202,7885527.0,1893.0,4165.62440570523,5242475.0,1454.0,3605.5536451169187,9077710.0,1642.0,5528.447015834348,7658137.0,1079.0,7097.439295644115,8886675.0,2376.0,3740.183080808081,4241327.0,971.0,4367.998970133883,11070319.0,1662.0,6660.841756919374,5665528.0,1059.0,5349.884796978281
20170112,25665140.0,3374.0,7606.739774748074,16636217.0,3136.0,5304.916135204082,7733335.0,1331.0,5810.169045830203,17931805.0,2043.0,8777.192853646598,4631397.0,879.0,5268.938566552901,12004820.0,2257.0,5318.927780239255,17735788.0,2002.0,8859.034965034965,7929352.0,1372.0,5779.411078717201,9272467.0,1530.0,6060.435947712418,7363750.0,1606.0,4585.149439601494
