,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,2657883.0,1295.0,2052.419305019305,3845361.0,1759.0,2186.1063104036384,1512132.0,948.0,1595.0759493670887,1145751.0,347.0,3301.8760806916425,2178775.0,935.0,2330.2406417112297,1666586.0,824.0,2022.5558252427184,801676.0,665.0,1205.5278195488722,1856207.0,630.0,2946.3603174603177,2606058.0,1080.0,2413.016666666667,1239303.0,679.0,1825.1885125184094
20170104,2986688.0,1206.0,2476.5240464344943,2399224.0,1666.0,1440.110444177671,1493358.0,756.0,1975.3412698412699,1493330.0,450.0,3318.511111111111,1388833.0,974.0,1425.906570841889,1010391.0,692.0,1460.1026011560693,858371.0,373.0,2301.2627345844503,2128317.0,833.0,2555.002400960384,1068989.0,690.0,1549.2594202898551,1330235.0,976.0,1362.9456967213114
20170105,3023450.0,1231.0,2456.0926076360684,2788170.0,1273.0,2190.2356637863313,848828.0,420.0,2021.0190476190476,2174622.0,811.0,2681.4081381011097,1063100.0,337.0,3154.59940652819,1725070.0,936.0,1843.0235042735044,1006638.0,435.0,2314.1103448275862,2016812.0,796.0,2533.683417085427,1354388.0,493.0,2747.237322515213,1433782.0,780.0,1838.1820512820514
20170106,2065088.0,952.0,2169.2100840336134,3652463.0,934.0,3910.5599571734474,1464290.0,617.0,2373.2414910858997,600798.0,335.0,1793.4268656716417,2787461.0,581.0,4797.695352839931,865002.0,353.0,2450.43059490085,1519588.0,726.0,2093.0964187327822,545500.0,226.0,2413.716814159292,3046463.0,686.0,4440.908163265306,606000.0,248.0,2443.548387096774
20170109,4496327.0,1309.0,3434.9327731092435,3542804.0,1446.0,2450.0719225449516,916113.0,358.0,2558.9748603351954,3580214.0,951.0,3764.68349106204,1176829.0,397.0,2964.3047858942064,2365975.0,1049.0,2255.4575786463297,567251.0,286.0,1983.3951048951049,3929076.0,1023.0,3840.739002932551,1287557.0,468.0,2751.190170940171,2255247.0,978.0,2305.978527607362
20170110,5198688.0,1701.0,3056.253968253968,4255226.0,1896.0,2244.3175105485234,1961370.0,786.0,2495.381679389313,3237318.0,915.0,3538.0524590163936,1698155.0,705.0,2408.7304964539007,2557071.0,1191.0,2146.9949622166246,1576833.0,722.0,2183.9792243767315,3621855.0,979.0,3699.5454545454545,2224612.0,805.0,2763.4931677018635,2030614.0,1091.0,1861.2410632447295
20170111,10136985.0,3592.0,2822.100501113586,7531823.0,2981.0,2526.609527004361,5401869.0,2016.0,2679.498511904762,4735116.0,1576.0,3004.515228426396,4568235.0,1846.0,2474.66684723727,2963588.0,1135.0,2611.0907488986786,3635500.0,1814.0,2004.1345093715545,6501485.0,1778.0,3656.6282339707536,4269796.0,1569.0,2721.348629700446,3262027.0,1412.0,2310.2174220963175
20170112,3331119.0,2069.0,1610.0140164330594,5246441.0,2095.0,2504.2677804295945,1726913.0,1033.0,1671.7454017424975,1604206.0,1036.0,1548.46138996139,2960348.0,1057.0,2800.7076631977293,2286093.0,1038.0,2202.401734104046,2076212.0,1293.0,1605.7324052590875,1254907.0,776.0,1617.1481958762886,3560477.0,1317.0,2703.4753227031133,1685964.0,778.0,2167.0488431876606
