,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,7691924.0,1274.0,6037.616954474097,10419076.0,1483.0,7025.674983142279,3953484.0,715.0,5529.348251748252,3738440.0,559.0,6687.72808586762,5580489.0,729.0,7654.991769547325,4838587.0,754.0,6417.224137931034,3556691.0,663.0,5364.541478129713,4135233.0,611.0,6767.9754500818335,6218157.0,735.0,8460.077551020408,4200919.0,748.0,5616.201871657754
20170104,8204530.0,1240.0,6616.556451612903,10835896.0,1304.0,8309.736196319018,3222800.0,492.0,6550.40650406504,4981730.0,748.0,6660.0668449197865,4753959.0,453.0,10494.390728476821,6081937.0,851.0,7146.811985898942,3164079.0,562.0,5630.033807829182,5040451.0,678.0,7434.293510324484,6857250.0,727.0,9432.255845942229,3978646.0,577.0,6895.40034662045
20170112,41963933.0,10510.0,3992.762416745956,47596866.0,3945.0,12065.111787072243,18457774.0,4425.0,4171.248361581921,23506159.0,6085.0,3862.967789646672,19719931.0,1434.0,13751.695258019527,27876935.0,2511.0,11101.925527678215,23774761.0,6463.0,3678.5952344112643,18189172.0,4047.0,4494.482826785273,37210384.0,2779.0,13389.846707448723,10386482.0,1166.0,8907.789022298457
20170113,19044550.0,4846.0,3929.952538175815,31475154.0,4011.0,7847.2086761406135,9644316.0,2250.0,4286.362666666667,9400234.0,2596.0,3621.0454545454545,14024590.0,1541.0,9100.966904607398,17450564.0,2470.0,7065.005668016194,9286950.0,2648.0,3507.156344410876,9757600.0,2198.0,4439.3084622383985,22317542.0,2415.0,9241.218219461698,9157612.0,1596.0,5737.852130325815
20170116,16408709.0,2735.0,5999.527970749543,15990460.0,2881.0,5550.315862547726,8483885.0,1527.0,5555.916830386379,7924824.0,1208.0,6560.284768211921,9633953.0,1706.0,5647.1002344665885,6356507.0,1175.0,5409.793191489362,6488393.0,1219.0,5322.7178014766205,9920316.0,1516.0,6543.744063324538,9190699.0,1329.0,6915.499623777276,6799761.0,1552.0,4381.289304123711
20170117,7700944.0,1364.0,5645.853372434018,8323335.0,1245.0,6685.409638554217,2212162.0,359.0,6162.011142061281,5488782.0,1005.0,5461.474626865672,2848127.0,320.0,8900.396875,5475208.0,925.0,5919.143783783784,3560589.0,590.0,6034.896610169491,4140355.0,774.0,5349.295865633075,5196526.0,555.0,9363.10990990991,3126809.0,690.0,4531.607246376811
20170118,4224007.0,1060.0,3984.9122641509434,7454564.0,1067.0,6986.470477975633,3803607.0,934.0,4072.384368308351,420400.0,126.0,3336.5079365079364,6693864.0,902.0,7421.135254988913,760700.0,165.0,4610.30303030303,2790488.0,771.0,3619.3099870298315,1433519.0,289.0,4960.273356401384,5969812.0,794.0,7518.654911838791,1484752.0,273.0,5438.652014652014
20170119,9181071.0,2637.0,3481.6348122866893,16641054.0,1595.0,10433.262695924765,4117469.0,1007.0,4088.8470705064547,5063602.0,1630.0,3106.5042944785278,9204500.0,581.0,15842.51290877797,7436554.0,1014.0,7333.879684418146,5623485.0,1858.0,3026.6334768568354,3557586.0,779.0,4566.862644415918,14543464.0,1237.0,11757.044462409054,2097590.0,358.0,5859.189944134078
