,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170215,24010121.0,7348.0,3267.5722645617857,24056873.0,3539.0,6797.647075445041,9511740.0,3074.0,3094.255042290176,14498381.0,4274.0,3392.227655591951,9993789.0,1178.0,8483.691850594227,14063084.0,2361.0,5956.409995764507,9660115.0,4230.0,2283.7151300236405,14350006.0,3118.0,4602.31109685696,14469635.0,2040.0,7092.958333333333,9587238.0,1499.0,6395.755837224817
20170216,6870342.0,2700.0,2544.571111111111,10568804.0,3197.0,3305.850484829528,2980993.0,1179.0,2528.4079728583547,3889349.0,1521.0,2557.0999342537802,4521554.0,1374.0,3290.796215429403,6047250.0,1823.0,3317.1969281404276,2168887.0,1253.0,1730.95530726257,4701455.0,1447.0,3249.1050449205254,6189725.0,1544.0,4008.8892487046633,4379079.0,1653.0,2649.1705989110706
20170217,10685952.0,2325.0,4596.108387096774,7442177.0,3188.0,2334.4344416562108,4145246.0,1261.0,3287.268834258525,6540706.0,1064.0,6147.2800751879695,4196989.0,1687.0,2487.8417308832245,3245188.0,1501.0,2162.0173217854763,2409234.0,904.0,2665.08185840708,8276718.0,1421.0,5824.572836030964,3949684.0,1431.0,2760.0866526904265,3492493.0,1757.0,1987.759248719408
20170220,6747491.0,1624.0,4154.8589901477835,9351652.0,3008.0,3108.9268617021276,4381399.0,1267.0,3458.089187056038,2366092.0,357.0,6627.708683473389,7467852.0,2364.0,3158.9898477157362,1883800.0,644.0,2925.1552795031057,2418752.0,1005.0,2406.718407960199,4328739.0,619.0,6993.116316639742,6662458.0,1851.0,3599.3830361966507,2689194.0,1157.0,2324.2817631806397
20170221,3603191.0,1089.0,3308.7153351698807,5315325.0,1380.0,3851.6847826086955,2493602.0,726.0,3434.7134986225897,1109589.0,363.0,3056.719008264463,4076314.0,955.0,4268.391623036649,1239011.0,425.0,2915.32,1506362.0,619.0,2433.541195476575,2096829.0,470.0,4461.33829787234,3595160.0,815.0,4411.239263803681,1720165.0,565.0,3044.5398230088495
20170222,4326080.0,1267.0,3414.4277821625888,6635281.0,1774.0,3740.293686583991,1959182.0,987.0,1984.9868287740628,2366898.0,280.0,8453.207142857143,5407341.0,1462.0,3698.5916552667577,1227940.0,312.0,3935.7051282051284,1359453.0,851.0,1597.4770857814335,2966627.0,416.0,7131.314903846154,4968553.0,1192.0,4168.249161073825,1666728.0,582.0,2863.7938144329896
20170223,3775087.0,1143.0,3302.788276465442,5655427.0,1375.0,4113.037818181818,852137.0,482.0,1767.9190871369294,2922950.0,661.0,4422.0121028744325,2351258.0,451.0,5213.432372505543,3304169.0,924.0,3575.940476190476,1216391.0,720.0,1689.4319444444445,2558696.0,423.0,6048.926713947991,3712003.0,849.0,4372.206124852768,1943424.0,526.0,3694.722433460076
20170224,2407117.0,887.0,2713.7733934611047,4067396.0,939.0,4331.625133120341,1609540.0,758.0,2123.4036939313983,797577.0,129.0,6182.767441860465,3261609.0,611.0,5338.148936170212,805787.0,328.0,2456.6676829268295,1100471.0,498.0,2209.781124497992,1306646.0,389.0,3358.987146529563,3116270.0,531.0,5868.6817325800375,951126.0,408.0,2331.1911764705883
