,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,5480167.0,1516.0,3614.885883905013,5115283.0,1458.0,3508.4245541838136,2668797.0,944.0,2827.115466101695,2811370.0,572.0,4914.982517482517,3116308.0,878.0,3549.325740318907,1998975.0,580.0,3446.5086206896553,1419307.0,527.0,2693.1821631878556,4060860.0,989.0,4106.026289180991,2875252.0,656.0,4383.006097560976,2240031.0,802.0,2793.056109725686
20170104,3232534.0,1109.0,2914.818755635708,2625903.0,958.0,2741.026096033403,1200641.0,197.0,6094.624365482234,2031893.0,912.0,2227.9528508771928,1246400.0,242.0,5150.413223140496,1379503.0,716.0,1926.6801675977654,432531.0,343.0,1261.0233236151603,2800003.0,766.0,3655.356396866841,1230406.0,295.0,4170.8677966101695,1395497.0,663.0,2104.822021116139
20170105,1736559.0,512.0,3391.716796875,3753157.0,1641.0,2287.11578305911,1089063.0,330.0,3300.190909090909,647496.0,182.0,3557.6703296703295,3139051.0,1394.0,2251.829985652798,614106.0,247.0,2486.2591093117408,940923.0,252.0,3733.8214285714284,795636.0,260.0,3060.1384615384613,2471983.0,881.0,2805.8830874006812,1281174.0,760.0,1685.7552631578947
20170106,2324434.0,420.0,5534.366666666667,3221303.0,1211.0,2660.0355078447565,961157.0,236.0,4072.6991525423728,1363277.0,184.0,7409.114130434783,1759460.0,775.0,2270.2709677419357,1461843.0,436.0,3352.8509174311926,848337.0,209.0,4059.028708133971,1476097.0,211.0,6995.720379146919,1836103.0,696.0,2638.0790229885056,1385200.0,515.0,2689.7087378640776
20170109,2443360.0,362.0,6749.613259668508,2535592.0,596.0,4254.3489932885905,488160.0,119.0,4102.18487394958,1955200.0,243.0,8046.090534979424,736810.0,158.0,4663.354430379747,1798782.0,438.0,4106.808219178082,492560.0,129.0,3818.294573643411,1950800.0,233.0,8372.532188841202,1166642.0,253.0,4611.233201581028,1368950.0,343.0,3991.1078717201167
20170110,2416588.0,721.0,3351.71705963939,4307070.0,561.0,7677.486631016042,1424392.0,457.0,3116.831509846827,992196.0,264.0,3758.318181818182,2722570.0,324.0,8402.993827160493,1584500.0,237.0,6685.654008438819,1842288.0,580.0,3176.3586206896553,574300.0,141.0,4073.049645390071,3917470.0,473.0,8282.177589852008,,,
20170111,2931791.0,656.0,4469.193597560976,1794849.0,458.0,3918.8842794759826,1389191.0,415.0,3347.4481927710845,1542600.0,241.0,6400.829875518672,916849.0,178.0,5150.837078651685,878000.0,280.0,3135.714285714286,1168987.0,337.0,3468.8041543026707,1762804.0,319.0,5526.031347962383,1193600.0,229.0,5212.227074235808,601249.0,229.0,2625.5414847161574
20170112,1418855.0,397.0,3573.9420654911837,2208995.0,545.0,4053.201834862385,487105.0,155.0,3142.6129032258063,931750.0,242.0,3850.206611570248,978877.0,243.0,4028.3004115226336,1230118.0,302.0,4073.2384105960264,946205.0,301.0,3143.5382059800663,,,,1521095.0,345.0,4408.971014492754,687900.0,200.0,3439.5
