,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,24782277.0,12954.0,1913.0984251968505,18546407.0,8810.0,2105.1540295119185,9863274.0,5582.0,1766.9785023289144,14919003.0,7372.0,2023.7388768312535,6760437.0,3446.0,1961.8215322112594,11785970.0,5364.0,2197.2352721849365,8962609.0,6265.0,1430.5840383080606,15819668.0,6689.0,2365.027358349529,10374905.0,4415.0,2349.9218573046433,8171502.0,4395.0,1859.2723549488055
20170104,23275260.0,10915.0,2132.4104443426477,12075472.0,7478.0,1614.7996790585719,12084295.0,6770.0,1784.977104874446,11190965.0,4145.0,2699.8709288299156,7235948.0,4293.0,1685.5224784532961,4839524.0,3185.0,1519.4737833594977,6772862.0,4468.0,1515.8598925693823,16502398.0,6447.0,2559.701876841942,6111682.0,3151.0,1939.600761662964,5963790.0,4327.0,1378.2736306910099
20170105,8762656.0,4549.0,1926.2818201802595,9930992.0,5784.0,1716.9764868603042,6414988.0,3411.0,1880.6766344180592,2347668.0,1138.0,2062.9771528998244,7790339.0,4423.0,1761.3246665159395,2140653.0,1361.0,1572.8530492285086,3557428.0,2533.0,1404.4326885116463,5205228.0,2016.0,2581.9583333333335,5904970.0,3176.0,1859.2474811083123,4026022.0,2608.0,1543.7200920245398
20170106,7764396.0,4598.0,1688.6463679860808,11475084.0,5634.0,2036.7561235356764,7250196.0,4307.0,1683.3517529602973,514200.0,291.0,1767.0103092783504,10710450.0,5280.0,2028.4943181818182,764634.0,354.0,2159.9830508474574,3160636.0,2404.0,1314.7404326123128,4603760.0,2194.0,2098.340929808569,7473884.0,3131.0,2387.0597253273713,4001200.0,2503.0,1598.5617259288854
20170109,8082417.0,6757.0,1196.1546544324403,9404115.0,4335.0,2169.3460207612457,5788449.0,5560.0,1041.0879496402877,2293968.0,1197.0,1916.4310776942357,6810287.0,3102.0,2195.450354609929,2593828.0,1233.0,2103.6723438767235,3497505.0,3334.0,1049.0416916616678,4584912.0,3423.0,1339.4425942156004,5852225.0,2268.0,2580.3461199294534,3551890.0,2067.0,1718.3792936623124
20170110,7486177.0,4097.0,1827.2338296314376,8398036.0,5360.0,1566.7977611940298,5499888.0,3247.0,1693.836772405297,1986289.0,850.0,2336.8105882352943,6093878.0,4076.0,1495.0632973503434,2304158.0,1284.0,1794.5155763239875,2955468.0,2340.0,1263.0205128205127,4530709.0,1757.0,2578.6619237336367,5118879.0,3119.0,1641.1923693491503,3279157.0,2241.0,1463.256135653726
20170111,9973465.0,5357.0,1861.7631136830316,13299163.0,6164.0,2157.554023361454,5709421.0,3152.0,1811.364530456853,4264044.0,2205.0,1933.8068027210884,7197424.0,2965.0,2427.461720067454,6101739.0,3199.0,1907.3894967177243,5384959.0,3286.0,1638.758064516129,4588506.0,2071.0,2215.599227426364,9340591.0,3798.0,2459.344655081622,3958572.0,2366.0,1673.1073541842773
20170112,11015402.0,5484.0,2008.6436907366885,14057130.0,4665.0,3013.3183279742766,6742594.0,3269.0,2062.5861119608444,4272808.0,2215.0,1929.0329571106095,9760129.0,2903.0,3362.0837065105065,4297001.0,1762.0,2438.706583427923,4951323.0,3086.0,1604.446856772521,6064079.0,2398.0,2528.8069224353626,10166918.0,2981.0,3410.5729620932575,3890212.0,1684.0,2310.102137767221
