,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,15535453.0,3378.0,4599.009177027827,6671005.0,1708.0,3905.740632318501,2835900.0,765.0,3707.0588235294117,12699553.0,2613.0,4860.142747799464,2139300.0,542.0,3947.047970479705,4531705.0,1166.0,3886.539451114923,5580402.0,1392.0,4008.9094827586205,9955051.0,1986.0,5012.613796576033,3146400.0,721.0,4363.9389736477115,3524605.0,987.0,3571.028368794326
20170104,9870915.0,2606.0,3787.764773599386,10383331.0,1991.0,5215.133601205424,4987482.0,1271.0,3924.0613690007867,4883433.0,1335.0,3658.002247191011,4678577.0,973.0,4808.403905447071,5704754.0,1018.0,5603.884086444008,4447946.0,1357.0,3277.7789240972734,5422969.0,1249.0,4341.8486789431545,6982743.0,1134.0,6157.621693121693,3400588.0,857.0,3968.014002333722
20170105,6941653.0,2255.0,3078.338359201774,12581710.0,2458.0,5118.677786818552,6035000.0,1912.0,3156.3807531380753,906653.0,343.0,2643.3032069970845,9815310.0,1817.0,5401.931755641167,2766400.0,641.0,4315.75663026521,3775753.0,1394.0,2708.574605451937,3165900.0,861.0,3677.0034843205576,8813875.0,1521.0,5794.789612097305,3767835.0,937.0,4021.1686232657416
20170106,9920929.0,2825.0,3511.833274336283,7571178.0,1438.0,5265.075104311544,4765557.0,1446.0,3295.682572614108,5155372.0,1379.0,3738.4858593183467,4713507.0,756.0,6234.797619047619,2857671.0,682.0,4190.133431085044,4137700.0,1324.0,3125.1510574018125,5783229.0,1501.0,3852.917388407728,5061250.0,809.0,6256.180469715699,2509928.0,629.0,3990.3465818759937
20170109,7591336.0,2764.0,2746.503617945007,8227104.0,5627.0,1462.0764172738582,2940638.0,1218.0,2414.3169129720854,4650698.0,1546.0,3008.213454075032,3730688.0,1570.0,2376.2343949044584,4496416.0,4057.0,1108.310574315997,3799456.0,1518.0,2502.935441370224,3791880.0,1246.0,3043.242375601926,5365874.0,3112.0,1724.2525706940874,2861230.0,2515.0,1137.6660039761432
20170110,6522207.0,2768.0,2356.288656069364,13132573.0,2097.0,6262.552694325226,3684624.0,1509.0,2441.765407554672,2837583.0,1259.0,2253.838760921366,7005731.0,862.0,8127.298143851508,6126842.0,1235.0,4961.005668016194,4215533.0,1740.0,2422.7201149425287,2306674.0,1028.0,2243.8463035019454,10092479.0,1252.0,8061.085463258786,3040094.0,845.0,3597.744378698225
20170111,7651130.0,2838.0,2695.958421423538,7074350.0,1588.0,4454.880352644836,3575038.0,1634.0,2187.905752753978,4076092.0,1204.0,3385.4584717607972,4651202.0,913.0,5094.416210295728,2423148.0,675.0,3589.8488888888887,3120920.0,1354.0,2304.963072378139,4530210.0,1484.0,3052.702156334232,4175518.0,727.0,5743.49105914718,2898832.0,861.0,3366.8199767711963
20170112,8436217.0,2275.0,3708.227252747253,10510503.0,1575.0,6673.335238095238,2530116.0,707.0,3578.6647807637905,5906101.0,1568.0,3766.6460459183672,4424282.0,567.0,7802.966490299824,6086221.0,1008.0,6037.917658730159,5485816.0,1490.0,3681.7557046979864,2950401.0,785.0,3758.472611464968,8864905.0,1224.0,7242.569444444444,1645598.0,351.0,4688.31339031339
