,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,337346.0,548.0,615.5948905109489,311354.0,445.0,699.6719101123596,135889.0,364.0,373.32142857142856,201457.0,184.0,1094.875,105300.0,188.0,560.1063829787234,206054.0,257.0,801.7665369649806,73800.0,264.0,279.54545454545456,263546.0,284.0,927.9788732394367,135054.0,171.0,789.7894736842105,176300.0,274.0,643.4306569343066
20170104,622719.0,583.0,1068.1286449399656,381080.0,776.0,491.08247422680415,290358.0,281.0,1033.3024911032028,332361.0,302.0,1100.5331125827815,122700.0,268.0,457.8358208955224,258380.0,508.0,508.62204724409446,129300.0,188.0,687.7659574468086,493419.0,395.0,1249.1620253164556,169245.0,297.0,569.8484848484849,211835.0,479.0,442.24425887265136
20170105,847151.0,1456.0,581.834478021978,366347.0,581.0,630.5456110154905,301690.0,581.0,519.2598967297763,545461.0,875.0,623.384,163785.0,307.0,533.5016286644951,202562.0,274.0,739.2773722627737,287565.0,603.0,476.8905472636816,559586.0,853.0,656.021101992966,174526.0,269.0,648.7955390334572,191821.0,312.0,614.8108974358975
20170106,453437.0,493.0,919.7505070993915,800880.0,802.0,998.6034912718204,240809.0,250.0,963.236,212628.0,243.0,875.0123456790124,578002.0,512.0,1128.91015625,222878.0,290.0,768.5448275862069,314567.0,372.0,845.6102150537635,138870.0,121.0,1147.685950413223,600794.0,589.0,1020.0237691001698,200086.0,213.0,939.3708920187794
20170109,345023.0,370.0,932.4945945945946,321982.0,361.0,891.9168975069252,244478.0,268.0,912.2313432835821,100545.0,102.0,985.7352941176471,247240.0,223.0,1108.6995515695066,74742.0,138.0,541.6086956521739,207778.0,217.0,957.5023041474655,137245.0,153.0,897.0261437908497,242511.0,249.0,973.9397590361446,79471.0,112.0,709.5625
20170110,985972.0,997.0,988.938816449348,1109235.0,670.0,1655.5746268656717,569282.0,695.0,819.1107913669065,416690.0,302.0,1379.76821192053,660146.0,329.0,2006.5227963525836,449089.0,341.0,1316.9765395894428,384600.0,688.0,559.0116279069767,601372.0,309.0,1946.187702265372,779730.0,426.0,1830.3521126760563,329505.0,244.0,1350.4303278688524
20170111,700076.0,756.0,926.026455026455,484586.0,683.0,709.4963396778917,186216.0,267.0,697.438202247191,513860.0,489.0,1050.838445807771,190490.0,225.0,846.6222222222223,294096.0,458.0,642.1310043668122,248304.0,296.0,838.8648648648649,451772.0,460.0,982.1130434782609,237296.0,239.0,992.8702928870293,247290.0,444.0,556.9594594594595
20170112,237201.0,295.0,804.0711864406779,301299.0,526.0,572.8117870722433,115701.0,156.0,741.6730769230769,121500.0,139.0,874.1007194244604,126300.0,226.0,558.8495575221239,174999.0,300.0,583.33,97501.0,136.0,716.9191176470588,139700.0,159.0,878.6163522012579,183998.0,310.0,593.5419354838709,117301.0,216.0,543.0601851851852
