,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,8893788.0,5423.0,1640.012539184953,10899743.0,5716.0,1906.8829601119664,5326325.0,3703.0,1438.3810423980556,3567463.0,1720.0,2074.1063953488374,7768701.0,4043.0,1921.5189215928765,3131042.0,1673.0,1871.513448894202,3912059.0,2674.0,1462.9988780852655,4981729.0,2749.0,1812.1967988359404,6439397.0,2924.0,2202.2561559507526,4460346.0,2792.0,1597.5451289398281
20170104,6064311.0,4192.0,1446.6390744274809,7397059.0,4771.0,1550.4210857262628,2083561.0,1715.0,1214.9043731778427,3980750.0,2477.0,1607.0851836899476,3346495.0,1896.0,1765.0290084388187,4050564.0,2875.0,1408.8918260869566,2623712.0,2194.0,1195.8577939835916,3440599.0,1998.0,1722.0215215215214,4318882.0,2478.0,1742.8902340597256,3078177.0,2293.0,1342.4234627126036
20170105,6843413.0,5223.0,1310.2456442657476,13665103.0,5146.0,2655.4805674310146,3516054.0,2859.0,1229.819517313746,3327359.0,2364.0,1407.5122673434855,8137909.0,2331.0,3491.166452166452,5527194.0,2815.0,1963.479218472469,4031675.0,3290.0,1225.4331306990882,2811738.0,1933.0,1454.5980341438178,10619622.0,3367.0,3154.030888030888,3045481.0,1779.0,1711.9061270376617
20170106,5190525.0,4521.0,1148.0922362309223,10125159.0,4123.0,2455.774678632064,4028696.0,3459.0,1164.6996241688348,1161829.0,1062.0,1094.0009416195858,7829292.0,3043.0,2572.885967794939,2295867.0,1080.0,2125.802777777778,3341118.0,3036.0,1100.5,1849407.0,1485.0,1245.3919191919192,7865634.0,2786.0,2823.2713567839196,2259525.0,1337.0,1689.9962602842184
20170109,4788097.0,2703.0,1771.4010358860526,4779836.0,2565.0,1863.483820662768,1978010.0,1245.0,1588.7630522088352,2810087.0,1458.0,1927.3573388203017,1701250.0,894.0,1902.9642058165548,3078586.0,1671.0,1842.3614602034709,1771407.0,1227.0,1443.6894865525671,3016690.0,1476.0,2043.8279132791329,2777870.0,1228.0,2262.109120521173,2001966.0,1337.0,1497.3567688855646
20170110,4447048.0,2391.0,1859.9113341698035,4879263.0,2634.0,1852.4157175398634,1291931.0,905.0,1427.5480662983425,3155117.0,1486.0,2123.228129205922,1659123.0,840.0,1975.1464285714285,3220140.0,1794.0,1794.9498327759197,2041095.0,1270.0,1607.1614173228347,2405953.0,1121.0,2146.256021409456,3154863.0,1467.0,2150.554192229039,1724400.0,1167.0,1477.6349614395888
20170111,3938355.0,2547.0,1546.2720848056538,5687531.0,2777.0,2048.0846236946345,884873.0,695.0,1273.198561151079,3053482.0,1852.0,1648.7483801295896,1359049.0,407.0,3339.186732186732,4328482.0,2370.0,1826.3637130801687,2170615.0,1616.0,1343.2023514851485,1767740.0,931.0,1898.7540279269604,4261010.0,1778.0,2396.5185601799776,1426521.0,999.0,1427.948948948949
20170112,6196213.0,4168.0,1486.6154030710172,10122050.0,3793.0,2668.6132349064064,3919784.0,2649.0,1479.7221593053982,2276429.0,1519.0,1498.6366030283082,6009232.0,1905.0,3154.4524934383203,4112818.0,1888.0,2178.3993644067796,3641153.0,2627.0,1386.0498667681766,2555060.0,1541.0,1658.0532121998701,7749394.0,2575.0,3009.4733980582523,2372656.0,1218.0,1947.9934318555008
