,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,31004216.0,9074.0,3416.8190434207627,22733455.0,7785.0,2920.161207450225,8124187.0,2315.0,3509.368034557235,22880029.0,6759.0,3385.1204320165707,6020902.0,1396.0,4312.967048710601,16712553.0,6389.0,2615.8323681327283,10622597.0,4373.0,2429.1326320603703,20381619.0,4701.0,4335.592214422463,12350479.0,3969.0,3111.735701688083,10382976.0,3816.0,2720.9056603773583
20170104,31682930.0,10149.0,3121.7785003448616,25454492.0,8983.0,2833.6292997884893,4809769.0,1768.0,2720.4575791855204,26873161.0,8381.0,3206.438491826751,4971083.0,1475.0,3370.2257627118643,20483409.0,7508.0,2728.2111081513053,11392438.0,5081.0,2242.164534540445,20290492.0,5068.0,4003.6487766377268,16429407.0,4695.0,3499.341214057508,9025085.0,4288.0,2104.7306436567164
20170105,51423121.0,13879.0,3705.10274515455,33205500.0,14495.0,2290.8244222145568,28363785.0,8432.0,3363.8264943074005,23059336.0,5447.0,4233.401138241234,21381317.0,9212.0,2321.0287668258793,11824183.0,5283.0,2238.156918417566,14218918.0,6173.0,2303.4048274744855,37204203.0,7706.0,4827.952634310926,18667098.0,6806.0,2742.741404642962,14538402.0,7689.0,1890.8053062817012
20170106,36570570.0,10603.0,3449.0776195416393,37030645.0,15043.0,2461.6529282722863,15112458.0,5776.0,2616.422783933518,21458112.0,4827.0,4445.434431323803,22447943.0,9143.0,2455.2054030405775,14582702.0,5900.0,2471.644406779661,13614946.0,5581.0,2439.517290808099,22955624.0,5022.0,4571.0123456790125,23320064.0,8008.0,2912.095904095904,13710581.0,7035.0,1948.9098791755507
20170109,21963728.0,9021.0,2434.7331781398957,29055800.0,8265.0,3515.523290986086,16599921.0,7289.0,2277.3934696117435,5363807.0,1732.0,3096.8862586605082,24428004.0,6998.0,3490.7122034867107,4627796.0,1267.0,3652.561957379637,9592234.0,5104.0,1879.3561912225705,12371494.0,3917.0,3158.4105182537655,19323712.0,4762.0,4057.8983620327595,9732088.0,3503.0,2778.2152440765058
20170110,43946731.0,17935.0,2450.3334820184,56946121.0,20517.0,2775.5578788321877,15010391.0,9349.0,1605.5611295325702,28936340.0,8586.0,3370.1770323782903,31817336.0,7838.0,4059.3692268435825,25128785.0,12679.0,1981.9216815206246,18377909.0,10114.0,1817.0762309669765,25568822.0,7821.0,3269.2522695307507,40205933.0,11398.0,3527.455079838568,16740188.0,9119.0,1835.7482180063603
20170111,21277697.0,9424.0,2257.820140067912,28551004.0,8519.0,3351.450170207771,13937188.0,6913.0,2016.0838998987415,7340509.0,2511.0,2923.3409000398246,21011433.0,5918.0,3550.4280162216965,7539571.0,2601.0,2898.7201076509036,9282958.0,4660.0,1992.0510729613734,11994739.0,4764.0,2517.7873635600336,18425328.0,4451.0,4139.592900471804,10125676.0,4068.0,2489.1042281219275
20170112,16595287.0,6066.0,2735.787504121332,19011652.0,5325.0,3570.2632863849767,6643389.0,2680.0,2478.8764925373134,9951898.0,3386.0,2939.1311281748376,9334331.0,2462.0,3791.3610885458975,9677321.0,2863.0,3380.133077191757,7191600.0,3112.0,2310.9254498714654,9403687.0,2954.0,3183.3740690589034,11844351.0,2813.0,4210.576253110558,7167301.0,2512.0,2853.2249203821657
