,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,1545190.0,587.0,2632.350936967632,2142927.0,944.0,2270.049788135593,449185.0,231.0,1944.5238095238096,1096005.0,356.0,3078.6657303370785,925992.0,306.0,3026.1176470588234,1216935.0,638.0,1907.4216300940438,439225.0,221.0,1987.4434389140272,1105965.0,366.0,3021.7622950819673,1254602.0,396.0,3168.186868686869,888325.0,548.0,1621.0310218978102
20170104,5276309.0,1674.0,3151.916965352449,2867320.0,1701.0,1685.6672545561435,890913.0,337.0,2643.6587537091987,4385396.0,1337.0,3280.0269259536276,297680.0,186.0,1600.4301075268818,2569640.0,1515.0,1696.1320132013202,782969.0,502.0,1559.699203187251,4493340.0,1172.0,3833.9078498293516,1209762.0,576.0,2100.28125,1657558.0,1125.0,1473.3848888888888
20170105,1418928.0,608.0,2333.7631578947367,1735677.0,1136.0,1527.8846830985915,1014528.0,460.0,2205.495652173913,404400.0,148.0,2732.4324324324325,1491677.0,934.0,1597.0845824411135,244000.0,202.0,1207.920792079208,570492.0,233.0,2448.463519313305,848436.0,375.0,2262.496,687654.0,421.0,1633.3824228028504,1048023.0,715.0,1465.7664335664335
20170106,1189674.0,584.0,2037.11301369863,2093158.0,1217.0,1719.9326211996713,561224.0,335.0,1675.2955223880597,628450.0,249.0,2523.895582329317,1126918.0,679.0,1659.6730486008837,966240.0,538.0,1795.985130111524,642924.0,344.0,1868.9651162790697,546750.0,240.0,2278.125,1132142.0,673.0,1682.2317979197624,961016.0,544.0,1766.5735294117646
20170109,3236121.0,1024.0,3160.2744140625,2625628.0,1303.0,2015.0636991557942,1363964.0,599.0,2277.068447412354,1872157.0,425.0,4405.075294117647,1624838.0,719.0,2259.8581363004173,1000790.0,584.0,1713.6815068493152,526459.0,318.0,1655.5314465408806,2709662.0,706.0,3838.0481586402266,1132668.0,406.0,2789.822660098522,1492960.0,897.0,1664.392419175028
20170110,3638594.0,1019.0,3570.7497546614327,2720686.0,1500.0,1813.7906666666668,1231057.0,481.0,2559.3700623700624,2407537.0,538.0,4474.9758364312265,1457343.0,669.0,2178.390134529148,1263343.0,831.0,1520.268351383875,1290427.0,462.0,2793.1320346320344,2348167.0,557.0,4215.739676840215,1775122.0,759.0,2338.764163372859,945564.0,741.0,1276.0647773279352
20170111,754796.0,482.0,1565.966804979253,1636258.0,974.0,1679.9363449691991,487199.0,337.0,1445.6943620178042,267597.0,145.0,1845.496551724138,819600.0,393.0,2085.4961832061067,816658.0,581.0,1405.6075731497417,463799.0,354.0,1310.1666666666667,290997.0,128.0,2273.4140625,1158955.0,636.0,1822.256289308176,477303.0,338.0,1412.1390532544378
20170112,880528.0,495.0,1778.8444444444444,1254108.0,574.0,2184.8571428571427,562228.0,306.0,1837.3464052287582,318300.0,189.0,1684.126984126984,811518.0,357.0,2273.159663865546,442590.0,217.0,2039.5852534562212,226500.0,182.0,1244.5054945054944,654028.0,313.0,2089.5463258785944,646716.0,270.0,2395.2444444444445,607392.0,304.0,1998.0
