,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170126,46450552.0,9705.0,4786.249562081402,43033326.0,3778.0,11390.504499735309,28236552.0,5605.0,5037.743443354148,18214000.0,4100.0,4442.4390243902435,27111454.0,1886.0,14375.108165429481,15921872.0,1892.0,8415.365750528541,23232734.0,5798.0,4007.0255260434633,23217818.0,3907.0,5942.620424878423,27452021.0,2072.0,13249.044884169884,15581305.0,1706.0,9133.23856975381
20170203,11645227.0,2532.0,4599.220774091627,20619661.0,3346.0,6162.480872683802,9482267.0,2160.0,4389.938425925926,2162960.0,372.0,5814.408602150537,16773734.0,2639.0,6356.094732853354,3845927.0,707.0,5439.783592644979,6569837.0,1573.0,4176.628734901462,5075390.0,959.0,5292.37747653806,13692954.0,1969.0,6954.268156424581,6926707.0,1377.0,5030.288307915759
20170206,17701167.0,4311.0,4106.046624913013,16106289.0,2763.0,5829.275787187839,16257677.0,3996.0,4068.487737737738,1443490.0,315.0,4582.507936507936,14586784.0,2503.0,5827.720335597283,1519505.0,260.0,5844.25,6228685.0,1516.0,4108.6312664907655,11472482.0,2795.0,4104.644722719141,8351498.0,1443.0,5787.593901593902,7754791.0,1320.0,5874.841666666666
20170207,16970545.0,3248.0,5224.9214901477835,15586761.0,2446.0,6372.347097301717,6126916.0,1390.0,4407.853237410072,10843629.0,1858.0,5836.183530678149,6056306.0,872.0,6945.30504587156,9530455.0,1574.0,6054.926937738246,4897524.0,1093.0,4480.808783165599,12073021.0,2155.0,5602.329930394431,3911042.0,912.0,4288.423245614035,11675719.0,1534.0,7611.290091264667
20170208,32340659.0,5014.0,6450.07159952134,25920109.0,5359.0,4836.743608882254,11585582.0,1980.0,5851.30404040404,20755077.0,3034.0,6840.8295978905735,11632293.0,2508.0,4638.0753588516745,14287816.0,2851.0,5011.51034724658,13254259.0,2438.0,5436.52953240361,19086400.0,2576.0,7409.316770186336,14443255.0,2439.0,5921.793767937679,11476854.0,2920.0,3930.4294520547946
20170209,24123124.0,4459.0,5409.985198474995,21488811.0,3604.0,5962.4891786903445,13274480.0,2555.0,5195.491193737769,10848644.0,1904.0,5697.8172268907565,10381424.0,1737.0,5976.640184225676,11107387.0,1867.0,5949.323513658275,12761247.0,2549.0,5006.373872106708,11361877.0,1910.0,5948.626701570681,10961287.0,1817.0,6032.6290588882775,10527524.0,1787.0,5891.171796306659
20170210,31175173.0,4191.0,7438.600095442615,25296121.0,4038.0,6264.517335314512,16112425.0,2206.0,7303.909791477788,15062748.0,1985.0,7588.286146095718,14280274.0,2163.0,6602.068423485899,11015847.0,1875.0,5875.1184,10533745.0,1862.0,5657.220730397422,20641428.0,2329.0,8862.785744954916,13760066.0,2045.0,6728.638630806846,11536055.0,1993.0,5788.286502759659
20170213,29669952.0,4737.0,6263.447751741609,23233392.0,3473.0,6689.718399078606,7991669.0,1369.0,5837.596055514974,21678283.0,3368.0,6436.544833729216,5955682.0,874.0,6814.281464530893,17277710.0,2599.0,6647.829934590227,10003481.0,1931.0,5180.466597617815,19666471.0,2806.0,7008.7209550962225,10014212.0,1317.0,7603.8056188306755,13219180.0,2156.0,6131.34508348794
