,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,6559594.0,1311.0,5003.504195270786,4786455.0,1691.0,2830.547013601419,2657326.0,574.0,4629.487804878048,3902268.0,737.0,5294.800542740842,1707990.0,790.0,2162.012658227848,3078465.0,901.0,3416.7203107658156,1272900.0,392.0,3247.1938775510203,5286694.0,919.0,5752.659412404788,2257572.0,620.0,3641.2451612903224,2528883.0,1071.0,2361.235294117647
20170104,6410406.0,1898.0,3377.4531085353,5268463.0,1738.0,3031.3365937859608,756651.0,249.0,3038.759036144578,5653755.0,1649.0,3428.596118859915,448963.0,184.0,2440.016304347826,4819500.0,1554.0,3101.3513513513512,1844898.0,658.0,2803.7963525835867,4565508.0,1240.0,3681.8612903225808,2034157.0,672.0,3027.0193452380954,3234306.0,1066.0,3034.0581613508443
20170105,4080414.0,1007.0,4052.049652432969,4677540.0,1294.0,3614.791344667697,2048914.0,559.0,3665.320214669052,2031500.0,448.0,4534.598214285715,2634240.0,750.0,3512.32,2043300.0,544.0,3756.0661764705883,1807896.0,530.0,3411.1245283018866,2272518.0,477.0,4764.188679245283,2652498.0,669.0,3964.8699551569507,2025042.0,625.0,3240.0672
20170106,4593628.0,956.0,4805.050209205021,3467579.0,1323.0,2620.996976568405,1917874.0,422.0,4544.725118483412,2675754.0,534.0,5010.775280898876,1828209.0,660.0,2770.0136363636366,1639370.0,663.0,2472.6546003016592,1262230.0,370.0,3411.4324324324325,3331398.0,586.0,5684.979522184301,1624168.0,581.0,2795.4698795180725,1843411.0,742.0,2484.3814016172505
20170109,10200615.0,1953.0,5223.049155145929,6952140.0,2559.0,2716.7409144196954,2443751.0,488.0,5007.686475409836,7756864.0,1465.0,5294.78771331058,1519696.0,513.0,2962.3703703703704,5432444.0,2046.0,2655.153470185728,1822205.0,573.0,3180.113438045375,8378410.0,1380.0,6071.311594202899,3070954.0,1044.0,2941.5268199233715,3881186.0,1515.0,2561.8389438943896
20170110,10678341.0,1767.0,6043.203735144312,8120322.0,2444.0,3322.554009819967,2621545.0,583.0,4496.6466552315605,8056796.0,1184.0,6804.726351351352,2077209.0,819.0,2536.2747252747254,6043113.0,1625.0,3718.8387692307692,2472932.0,665.0,3718.694736842105,8205409.0,1102.0,7445.924682395645,4340413.0,1046.0,4149.5344168260035,3779909.0,1398.0,2703.7975679542205
20170111,5720432.0,1543.0,3707.344134802333,8241555.0,1968.0,4187.782012195122,2915946.0,763.0,3821.6854521625164,2804486.0,780.0,3595.494871794872,4810761.0,885.0,5435.88813559322,3430794.0,1083.0,3167.861495844875,3891124.0,1136.0,3425.2852112676055,1829308.0,407.0,4494.6142506142505,6461863.0,1424.0,4537.825140449439,1779692.0,544.0,3271.4926470588234
20170112,3662962.0,905.0,4047.4718232044197,5366738.0,1140.0,4707.664912280702,2124662.0,517.0,4109.597678916828,1538300.0,388.0,3964.6907216494847,3416638.0,647.0,5280.738794435858,1950100.0,493.0,3955.578093306288,1481300.0,479.0,3092.4843423799584,2181662.0,426.0,5121.2723004694835,3510600.0,685.0,5124.963503649635,1856138.0,455.0,4079.424175824176
