,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,3511073.0,1027.0,3418.7663096397273,3657195.0,736.0,4969.014945652174,,,,3016273.0,953.0,3165.0293809024133,,,,3522295.0,704.0,5003.259943181818,889813.0,325.0,2737.886153846154,2621260.0,702.0,3733.988603988604,1064388.0,222.0,4794.540540540541,2592807.0,514.0,5044.371595330739
20170104,11360455.0,2121.0,5356.1786892975015,5126172.0,1347.0,3805.6213808463253,3742557.0,590.0,6343.316949152542,7617898.0,1531.0,4975.766165904637,1574291.0,471.0,3342.443736730361,3551881.0,876.0,4054.6586757990867,2374877.0,613.0,3874.1876019575857,8985578.0,1508.0,5958.606100795756,1380540.0,346.0,3990.0,3745632.0,1001.0,3741.8901098901097
20170105,10375977.0,1902.0,5455.29810725552,5174891.0,1388.0,3728.307636887608,5947822.0,1278.0,4654.0078247261345,4428155.0,624.0,7096.402243589743,3218085.0,834.0,3858.615107913669,1956806.0,554.0,3532.1407942238266,3118398.0,759.0,4108.561264822134,7257579.0,1143.0,6349.587926509186,2852609.0,629.0,4535.1494435612085,2322282.0,759.0,3059.6600790513835
20170106,3542001.0,1070.0,3310.281308411215,6285775.0,1418.0,4432.845557122708,2422701.0,825.0,2936.6072727272726,1119300.0,245.0,4568.571428571428,4992075.0,980.0,5093.9540816326535,1293700.0,438.0,2953.6529680365297,2208333.0,718.0,3075.6727019498608,1333668.0,352.0,3788.8295454545455,4773710.0,1005.0,4749.960199004975,1512065.0,413.0,3661.174334140436
20170109,5845645.0,1192.0,4904.064597315436,4225078.0,1017.0,4154.452310717797,972354.0,155.0,6273.251612903226,4873291.0,1037.0,4699.412729026037,,,,3974578.0,931.0,4269.1493018259935,1595383.0,549.0,2905.9799635701274,4250262.0,643.0,6610.049766718507,2463285.0,566.0,4352.093639575972,1761793.0,451.0,3906.4146341463415
20170110,2023405.0,811.0,2494.9506781750924,3648710.0,733.0,4977.776261937244,491716.0,204.0,2410.372549019608,1531689.0,607.0,2523.375617792422,1544384.0,213.0,7250.629107981221,2104326.0,520.0,4046.7807692307692,1111247.0,441.0,2519.834467120181,912158.0,370.0,2465.2918918918917,2912584.0,501.0,5813.540918163672,736126.0,232.0,3172.956896551724
20170111,2212713.0,609.0,3633.3546798029556,3234168.0,612.0,5284.588235294118,1073237.0,327.0,3282.070336391437,1139476.0,282.0,4040.695035460993,1969044.0,358.0,5500.122905027933,1265124.0,254.0,4980.8031496062995,1194817.0,350.0,3413.7628571428572,1017896.0,259.0,3930.100386100386,2363388.0,421.0,5613.748218527316,870780.0,191.0,4559.057591623036
20170112,2332391.0,640.0,3644.3609375,3906240.0,521.0,7497.581573896353,1714079.0,495.0,3462.7858585858585,618312.0,145.0,4264.2206896551725,3340356.0,394.0,8478.060913705584,565884.0,127.0,4455.779527559055,1291969.0,423.0,3054.300236406619,1040422.0,217.0,4794.571428571428,3151556.0,347.0,9082.2939481268,754684.0,174.0,4337.264367816092
