,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,2309876.0,1671.0,1382.3315380011968,2587613.0,1543.0,1677.00129617628,796729.0,588.0,1354.9812925170068,1513147.0,1083.0,1397.1809787626962,1656715.0,817.0,2027.8029375764993,930898.0,726.0,1282.228650137741,968034.0,919.0,1053.3558215451578,1341842.0,752.0,1784.3643617021276,1731978.0,808.0,2143.5371287128714,855635.0,735.0,1164.1292517006802
20170104,7937650.0,3823.0,2076.288255296887,3651888.0,3445.0,1060.054571843251,2008296.0,1304.0,1540.1042944785277,5929354.0,2519.0,2353.852322350139,1099816.0,1108.0,992.6137184115523,2552072.0,2337.0,1092.0290971330767,1457532.0,1429.0,1019.9664100769769,6480118.0,2394.0,2706.816207184628,1579706.0,1208.0,1307.703642384106,2072182.0,2237.0,926.3218596334376
20170105,6687839.0,3397.0,1968.7486017073888,6550863.0,3835.0,1708.1780964797913,2155962.0,1264.0,1705.6661392405063,4531877.0,2133.0,2124.649320206282,3259925.0,1737.0,1876.755900978699,3290938.0,2098.0,1568.6072449952335,2016885.0,1862.0,1083.1820622986036,4670954.0,1535.0,3042.9667752442997,3655762.0,2072.0,1764.3638996138995,2895101.0,1763.0,1642.1446398184912
20170106,5822935.0,3546.0,1642.1136491821771,4950185.0,2640.0,1875.0700757575758,2082137.0,1771.0,1175.6843591191416,3740798.0,1775.0,2107.4918309859154,2513288.0,1219.0,2061.7621000820345,2436897.0,1421.0,1714.9169598874032,2055420.0,1826.0,1125.6407447973713,3767515.0,1720.0,2190.4156976744184,3041365.0,1370.0,2219.9744525547444,1908820.0,1270.0,1503.007874015748
20170109,3783892.0,3892.0,972.2230215827338,3363154.0,2101.0,1600.7396477867683,880925.0,970.0,908.1701030927835,2902967.0,2922.0,993.4863107460643,1611865.0,802.0,2009.8067331670823,1751289.0,1299.0,1348.1824480369514,1275157.0,1792.0,711.5831473214286,2508735.0,2100.0,1194.6357142857144,2016149.0,1044.0,1931.177203065134,1347005.0,1057.0,1274.3661305581836
20170110,2001742.0,2005.0,998.3750623441397,2398347.0,1356.0,1768.6924778761063,1364454.0,1484.0,919.4433962264151,637288.0,521.0,1223.2015355086373,1908302.0,930.0,2051.937634408602,490045.0,426.0,1150.3403755868544,921554.0,1129.0,816.2568644818423,1080188.0,876.0,1233.0913242009133,1740309.0,797.0,2183.5746549560854,658038.0,559.0,1177.169946332737
20170111,1992336.0,1997.0,997.6644967451177,2269410.0,1709.0,1327.9169104739615,1720577.0,1697.0,1013.8933411903358,271759.0,300.0,905.8633333333333,1854279.0,1323.0,1401.5714285714287,415131.0,386.0,1075.4689119170985,1193163.0,1298.0,919.2318952234207,799173.0,699.0,1143.3090128755364,1857174.0,1236.0,1502.5679611650485,412236.0,473.0,871.5348837209302
20170112,2476811.0,2248.0,1101.7842526690392,4702429.0,4628.0,1016.0823249783924,1324598.0,1251.0,1058.8313349320545,1152213.0,997.0,1155.6800401203611,3272151.0,2637.0,1240.8612059158133,1430278.0,1991.0,718.3716725263687,1584995.0,1647.0,962.3527625986642,891816.0,601.0,1483.8868552412646,3723092.0,3330.0,1118.0456456456457,979337.0,1298.0,754.4969183359013
