,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,14976175.0,3590.0,4171.636490250697,20802882.0,811.0,25650.902589395806,6333934.0,1778.0,3562.392575928009,8642241.0,1812.0,4769.448675496688,11309983.0,325.0,34799.947692307695,9492899.0,486.0,19532.713991769546,10377129.0,2341.0,4432.776164032465,4599046.0,1249.0,3682.1825460368295,13526700.0,502.0,26945.617529880477,7276182.0,309.0,23547.514563106797
20170104,13363578.0,2142.0,6238.83193277311,14299572.0,1903.0,7514.225959012087,7441028.0,1277.0,5826.960062646828,5922550.0,865.0,6846.878612716763,9195565.0,997.0,9223.234704112338,5104007.0,906.0,5633.561810154525,6210626.0,963.0,6449.248182762201,7152952.0,1179.0,6066.965224766752,7420752.0,897.0,8272.85618729097,6878820.0,1006.0,6837.79324055666
20170105,8713405.0,3394.0,2567.2967000589274,9526260.0,1857.0,5129.919224555735,7157927.0,2589.0,2764.7458478176904,1555478.0,805.0,1932.2708074534162,7861519.0,1546.0,5085.070504527814,1664741.0,311.0,5352.864951768489,4074809.0,1649.0,2471.0788356579747,4638596.0,1745.0,2658.2212034383956,4618401.0,1072.0,4308.209888059701,4907859.0,785.0,6252.049681528662
20170106,7049651.0,2610.0,2701.0157088122605,21949526.0,1803.0,12173.891292290627,5472516.0,2178.0,2512.633608815427,1577135.0,432.0,3650.775462962963,17665061.0,1390.0,12708.676978417267,4284465.0,413.0,10374.007263922518,4163951.0,1372.0,3034.9497084548107,2885700.0,1238.0,2330.936995153473,14467806.0,1082.0,13371.354898336414,7481720.0,721.0,10376.865464632456
20170109,9515071.0,4121.0,2308.9228342635283,5747507.0,991.0,5799.704339051463,3560406.0,1653.0,2153.905626134301,5954665.0,2468.0,2412.7491896272286,3189324.0,397.0,8033.561712846347,2558183.0,594.0,4306.7053872053875,2003606.0,1180.0,1697.971186440678,7511465.0,2941.0,2554.051343080585,3084598.0,321.0,9609.339563862928,2662909.0,670.0,3974.4910447761195
20170110,10196524.0,2679.0,3806.093318402389,8717183.0,1337.0,6519.95736724009,6060724.0,1936.0,3130.539256198347,4135800.0,743.0,5566.352624495289,5465183.0,910.0,6005.695604395604,3252000.0,427.0,7615.9250585480095,4585222.0,1480.0,3098.122972972973,5611302.0,1199.0,4679.984987489574,5009283.0,619.0,8092.541195476575,3707900.0,718.0,5164.206128133705
20170111,10206062.0,1642.0,6215.62850182704,10662938.0,2103.0,5070.346172135045,1143497.0,243.0,4705.748971193416,9062565.0,1399.0,6477.88777698356,7259815.0,1661.0,4370.749548464781,3403123.0,442.0,7699.373303167421,4590653.0,773.0,5938.7490297542045,5615409.0,869.0,6461.920598388952,5405997.0,1014.0,5331.357988165681,5256941.0,1089.0,4827.310376492194
20170112,4687522.0,1146.0,4090.3333333333335,9457530.0,1471.0,6429.3201903467025,3868022.0,871.0,4440.897818599311,819500.0,275.0,2980.0,7619475.0,930.0,8192.983870967742,1838055.0,541.0,3397.513863216266,2462125.0,559.0,4404.5169946332735,2225397.0,587.0,3791.1362862010224,6991824.0,754.0,9272.976127320955,2465706.0,717.0,3438.9205020920504
