,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,11554194.0,1867.0,6188.641671130155,7109930.0,2641.0,2692.1355547141234,1354402.0,177.0,7651.988700564972,10199792.0,1690.0,6035.379881656805,473700.0,185.0,2560.5405405405404,6636230.0,2456.0,2702.0480456026057,3054813.0,733.0,4167.548431105048,8499381.0,1134.0,7495.044973544974,3273850.0,1136.0,2881.9102112676055,3836080.0,1505.0,2548.890365448505
20170104,4538103.0,959.0,4732.119916579771,5019421.0,1281.0,3918.3614363778297,2352648.0,654.0,3597.321100917431,2185455.0,305.0,7165.426229508197,3616039.0,930.0,3888.2139784946235,1403382.0,351.0,3998.2393162393164,1046717.0,346.0,3025.193641618497,3491386.0,613.0,5695.572593800979,2089071.0,474.0,4407.322784810127,2930350.0,807.0,3631.1648079306074
20170105,4505139.0,847.0,5318.93624557261,5629206.0,1359.0,4142.167770419426,2169439.0,572.0,3792.7255244755243,2335700.0,275.0,8493.454545454546,4350306.0,900.0,4833.673333333333,1278900.0,459.0,2786.274509803922,1350369.0,488.0,2767.1495901639346,3154770.0,359.0,8787.66016713092,3942577.0,824.0,4784.680825242718,1686629.0,535.0,3152.577570093458
20170106,2092004.0,596.0,3510.0738255033557,2950131.0,1033.0,2855.886737657309,1880304.0,526.0,3574.722433460076,,,,2628071.0,925.0,2841.1578378378376,322060.0,108.0,2982.037037037037,1366144.0,392.0,3485.061224489796,725860.0,204.0,3558.1372549019607,2210565.0,698.0,3166.9985673352435,739566.0,335.0,2207.6597014925374
20170109,3161646.0,1382.0,2287.7322720694647,3485654.0,915.0,3809.457923497268,2114485.0,881.0,2400.0964812712828,1047161.0,501.0,2090.1417165668663,2840675.0,676.0,4202.181952662722,644979.0,239.0,2698.6569037656905,1771855.0,771.0,2298.125810635538,1389791.0,611.0,2274.6170212765956,2594470.0,580.0,4473.224137931034,891184.0,335.0,2660.2507462686567
20170110,7496820.0,1302.0,5757.9262672811055,5042661.0,1407.0,3583.9808102345414,1029300.0,308.0,3341.883116883117,6467520.0,994.0,6506.5593561368205,1147050.0,251.0,4569.9203187251,3895611.0,1156.0,3369.9057093425604,2440568.0,553.0,4413.323688969259,5056252.0,749.0,6750.670226969292,2942212.0,642.0,4582.884735202492,2100449.0,765.0,2745.6849673202614
20170111,2427636.0,790.0,3072.9569620253164,4386520.0,1000.0,4386.52,1741436.0,563.0,3093.1367673179398,686200.0,227.0,3022.9074889867843,3501520.0,691.0,5067.322720694646,885000.0,309.0,2864.0776699029125,1672936.0,578.0,2894.3529411764707,754700.0,212.0,3559.9056603773583,3740395.0,769.0,4863.972691807542,646125.0,231.0,2797.0779220779223
20170112,2023635.0,963.0,2101.386292834891,5484165.0,966.0,5677.189440993789,1176778.0,561.0,2097.6434937611407,846857.0,402.0,2106.6094527363184,3037221.0,512.0,5932.072265625,2446944.0,454.0,5389.744493392071,1832335.0,901.0,2033.6681465038846,,,,5387665.0,934.0,5768.377944325482,,,
