,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,20370157.0,3764.0,5411.837672688629,13340251.0,4097.0,3256.1022699536247,5179802.0,1026.0,5048.539961013646,15190355.0,2738.0,5547.974799123448,2830353.0,819.0,3455.864468864469,10509898.0,3278.0,3206.1921903599755,5865172.0,1381.0,4247.047067342505,14504985.0,2383.0,6086.8590012589175,6216165.0,1527.0,4070.8349705304518,7124086.0,2570.0,2772.0178988326848
20170104,19062859.0,4984.0,3824.8111958266454,13978573.0,3860.0,3621.391968911917,6137718.0,1778.0,3452.03487064117,12925141.0,3206.0,4031.5474111041794,5060842.0,1402.0,3609.7303851640513,8917731.0,2458.0,3628.0435313262815,6472357.0,2058.0,3144.974246841594,12590502.0,2926.0,4302.974025974026,7163728.0,1688.0,4243.914691943128,6814845.0,2172.0,3137.589779005525
20170105,14923013.0,3817.0,3909.6182866125228,15880223.0,3978.0,3992.0118149824034,8535170.0,2394.0,3565.2339181286548,6387843.0,1423.0,4488.997189037245,10805363.0,2788.0,3875.6682209469154,5074860.0,1190.0,4264.588235294118,6654170.0,1972.0,3374.325557809331,8268843.0,1845.0,4481.757723577236,9196160.0,2045.0,4496.899755501223,6684063.0,1933.0,3457.8701500258667
20170106,14830019.0,3728.0,3978.009388412017,15409638.0,4077.0,3779.6512141280355,8065238.0,2437.0,3309.494460402134,6764781.0,1291.0,5239.954298993029,10651864.0,2587.0,4117.4580595284115,4757774.0,1490.0,3193.1369127516778,5596783.0,1842.0,3038.427252985885,9233236.0,1886.0,4895.671261930011,8959501.0,2070.0,4328.261352657005,6450137.0,2007.0,3213.820129546587
20170109,28969637.0,7533.0,3845.697198991106,20764414.0,5760.0,3604.932986111111,6664098.0,1518.0,4390.051383399209,22305539.0,6015.0,3708.3190357439735,3636696.0,1033.0,3520.5188770571153,17127718.0,4727.0,3623.3801565474932,9262326.0,3655.0,2534.152120383037,19707311.0,3878.0,5081.82336255802,10484486.0,2701.0,3881.7052943354315,10279928.0,3059.0,3360.551814318405
20170110,24924475.0,7238.0,3443.558303398729,22498662.0,5674.0,3965.220655622136,14016109.0,4199.0,3337.9635627530365,10908366.0,3039.0,3589.4590325765053,14015562.0,3598.0,3895.3757643135077,8483100.0,2076.0,4086.271676300578,10038008.0,3370.0,2978.6373887240356,14886467.0,3868.0,3848.6212512926577,12954048.0,2711.0,4778.328292143121,9544614.0,2963.0,3221.2669591630106
20170111,12898372.0,4924.0,2619.4906580016245,24168522.0,4786.0,5049.837442540744,8880042.0,3314.0,2679.5540132770066,4018330.0,1610.0,2495.8571428571427,15355042.0,2861.0,5367.019224047536,8813480.0,1925.0,4578.431168831169,6904211.0,3003.0,2299.1045621045623,5994161.0,1921.0,3120.3336803748048,18310260.0,3033.0,6037.012858555885,5858262.0,1753.0,3341.8494010268114
20170112,11754430.0,3299.0,3563.028190360715,11778710.0,2762.0,4264.558291093411,6788025.0,2129.0,3188.363081258807,4966405.0,1170.0,4244.790598290599,7902211.0,1702.0,4642.897179788484,3876499.0,1060.0,3657.074528301887,4428011.0,1570.0,2820.3891719745225,7326419.0,1729.0,4237.373626373626,7432759.0,1391.0,5343.464414090582,4345951.0,1371.0,3169.913202042305
