,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,8789924.0,2605.0,3374.2510556621883,6479129.0,2487.0,2605.1986328910334,1069113.0,413.0,2588.6513317191284,7720811.0,2192.0,3522.267791970803,910590.0,236.0,3858.4322033898306,5568539.0,2251.0,2473.80675255442,2455149.0,1050.0,2338.2371428571428,6334775.0,1555.0,4073.8102893890677,3268165.0,996.0,3281.2901606425703,3210964.0,1491.0,2153.5640509725017
20170104,7655066.0,2586.0,2960.195668986852,8272904.0,2697.0,3067.446792732666,2949304.0,1362.0,2165.4214390602056,4705762.0,1224.0,3844.576797385621,4516363.0,1379.0,3275.1000725163162,3756541.0,1318.0,2850.182852807284,2765407.0,1072.0,2579.6707089552237,4889659.0,1514.0,3229.629458388375,4055009.0,1152.0,3519.973090277778,4217895.0,1545.0,2730.029126213592
20170105,8223739.0,2130.0,3860.9103286384975,7964278.0,3325.0,2395.271578947368,2073842.0,736.0,2817.720108695652,6149897.0,1394.0,4411.690817790531,3152713.0,1215.0,2594.8255144032923,4811565.0,2110.0,2280.362559241706,3429220.0,991.0,3460.3632694248236,4794519.0,1139.0,4209.410886742757,4840680.0,1785.0,2711.8655462184875,3123598.0,1540.0,2028.3103896103896
20170106,3862114.0,1858.0,2078.6404736275567,7733618.0,2745.0,2817.3471766848816,3575705.0,1689.0,2117.054470100651,286409.0,169.0,1694.7278106508875,6990792.0,2415.0,2894.737888198758,742826.0,330.0,2250.987878787879,2251390.0,1194.0,1885.5862646566163,1610724.0,664.0,2425.789156626506,5115517.0,1694.0,3019.785714285714,2618101.0,1051.0,2491.057088487155
20170109,5985121.0,2940.0,2035.7554421768707,6508143.0,2141.0,3039.767865483419,1927631.0,1088.0,1771.719669117647,4057490.0,1852.0,2190.8693304535636,1633208.0,431.0,3789.3457076566124,4874935.0,1710.0,2850.83918128655,2241014.0,1398.0,1603.0143061516453,3744107.0,1542.0,2428.0849546044096,3270602.0,1084.0,3017.160516605166,3237541.0,1057.0,3062.952696310312
20170110,11305596.0,3741.0,3022.0785886126705,8950029.0,3181.0,2813.589751650424,4242280.0,1486.0,2854.8317631224763,7063316.0,2255.0,3132.2909090909093,3285925.0,1022.0,3215.1908023483365,5664104.0,2159.0,2623.4849467345994,3858182.0,1833.0,2104.8456082924167,7447414.0,1908.0,3903.2568134171906,5215495.0,1741.0,2995.689259046525,3734534.0,1440.0,2593.426388888889
20170111,7823682.0,2612.0,2995.284073506891,11400541.0,2925.0,3897.6208547008546,2427430.0,1291.0,1880.271107668474,5396252.0,1321.0,4084.9750189250567,5527143.0,1338.0,4130.899103139013,5873398.0,1587.0,3700.9439193446756,3845540.0,1468.0,2619.5776566757495,3978142.0,1144.0,3477.396853146853,7944001.0,1778.0,4467.9420697412825,3456540.0,1147.0,3013.548387096774
20170112,4995159.0,2186.0,2285.0681610247025,9979131.0,2561.0,3896.575946895744,2678359.0,1295.0,2068.230888030888,2316800.0,891.0,2600.2244668911335,7143121.0,1418.0,5037.46191819464,2836010.0,1143.0,2481.1986001749783,2847032.0,1489.0,1912.0429818670248,2148127.0,697.0,3081.961262553802,6955404.0,1699.0,4093.8222483814006,3023727.0,862.0,3507.8039443155453
