,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,3136833.0,756.0,4149.25,2754983.0,926.0,2975.1436285097193,633087.0,218.0,2904.0688073394494,2503746.0,538.0,4653.802973977695,696969.0,224.0,3111.46875,2058014.0,702.0,2931.643874643875,911533.0,335.0,2720.9940298507463,2225300.0,421.0,5285.748218527316,1501869.0,462.0,3250.7987012987014,1253114.0,464.0,2700.676724137931
20170104,2296390.0,635.0,3616.3622047244094,3555544.0,854.0,4163.400468384075,1159470.0,399.0,2905.93984962406,1136920.0,236.0,4817.457627118644,2335780.0,447.0,5225.458612975392,1219764.0,407.0,2996.963144963145,1142170.0,352.0,3244.8011363636365,1154220.0,283.0,4078.5159010600705,2466980.0,475.0,5193.642105263158,1088564.0,379.0,2872.2005277044855
20170105,1714507.0,523.0,3278.2160611854683,4979775.0,2074.0,2401.048698167792,1225807.0,366.0,3349.1994535519125,488700.0,157.0,3112.7388535031846,3691775.0,1417.0,2605.345800988003,1288000.0,657.0,1960.4261796042617,979827.0,313.0,3130.4376996805113,734680.0,210.0,3498.4761904761904,3159135.0,1162.0,2718.7048192771085,1820640.0,912.0,1996.3157894736842
20170106,1923848.0,547.0,3517.08957952468,3673939.0,1059.0,3469.2530689329556,636098.0,268.0,2373.5,1287750.0,279.0,4615.591397849463,2764793.0,773.0,3576.7050452781373,909146.0,286.0,3178.8321678321677,772792.0,317.0,2437.8296529968457,1151056.0,230.0,5004.591304347826,2317383.0,638.0,3632.2617554858934,1356556.0,421.0,3222.2232779097385
20170109,3219754.0,711.0,4528.486638537272,3425482.0,772.0,4437.152849740933,1581996.0,413.0,3830.498789346247,1637758.0,298.0,5495.832214765101,1910643.0,442.0,4322.721719457014,1514839.0,330.0,4590.421212121212,921648.0,320.0,2880.15,2298106.0,391.0,5877.508951406649,2224383.0,421.0,5283.570071258908,1201099.0,351.0,3421.934472934473
20170110,1891660.0,704.0,2687.0170454545455,2161960.0,612.0,3532.6143790849674,846220.0,347.0,2438.6743515850144,1045440.0,357.0,2928.4033613445376,1400040.0,270.0,5185.333333333333,761920.0,342.0,2227.8362573099416,855960.0,327.0,2617.6146788990827,1035700.0,377.0,2747.2148541114057,1318300.0,280.0,4708.214285714285,843660.0,332.0,2541.144578313253
20170111,2901968.0,802.0,3618.4139650872817,3755109.0,702.0,5349.15811965812,1609354.0,430.0,3742.6837209302325,1292614.0,372.0,3474.7688172043013,2347257.0,355.0,6611.991549295774,1407852.0,347.0,4057.2103746397693,1894519.0,521.0,3636.312859884837,1007449.0,281.0,3585.2277580071172,3201554.0,530.0,6040.667924528302,553555.0,172.0,3218.343023255814
20170112,2279563.0,884.0,2578.6911764705883,4082779.0,540.0,7560.701851851852,984253.0,446.0,2206.845291479821,1295310.0,438.0,2957.328767123288,1994051.0,263.0,7581.942965779468,2088728.0,277.0,7540.534296028881,1530754.0,624.0,2453.13141025641,748809.0,260.0,2880.0346153846153,3510437.0,384.0,9141.763020833334,572342.0,156.0,3668.858974358974
