,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,10051619.0,4191.0,2398.3820090670483,7588926.0,4172.0,1819.0139022051774,2110078.0,857.0,2462.1680280046676,7941541.0,3334.0,2381.985902819436,1455284.0,681.0,2136.9809104258443,6133642.0,3491.0,1756.9871097106845,2446131.0,1606.0,1523.1201743462018,7605488.0,2585.0,2942.1617021276597,3534631.0,1781.0,1984.6327905670971,4054295.0,2391.0,1695.6482643245504
20170104,8301206.0,4280.0,1939.5341121495328,10170161.0,4892.0,2078.937244480785,4767858.0,2603.0,1831.67806377257,3533348.0,1677.0,2106.9457364341083,6698908.0,2680.0,2499.592537313433,3471253.0,2212.0,1569.2825497287522,4135180.0,2490.0,1660.714859437751,4166026.0,1790.0,2327.3888268156425,6888062.0,2938.0,2344.4731109598365,3282099.0,1954.0,1679.6821903787104
20170105,8044366.0,3678.0,2187.15769439913,7658667.0,4093.0,1871.1622281944783,2322725.0,1260.0,1843.4325396825398,5721641.0,2418.0,2366.2700578990903,2219598.0,1261.0,1760.1887390959555,5439069.0,2832.0,1920.5752118644068,3124233.0,1794.0,1741.4899665551839,4920133.0,1884.0,2611.5355626326964,4148368.0,2070.0,2004.0425120772948,3510299.0,2023.0,1735.194760257044
20170106,15241171.0,7369.0,2068.2821278328133,11124035.0,6019.0,1848.1533477321814,3268994.0,1609.0,2031.6929770043505,11972177.0,5760.0,2078.502951388889,2321605.0,1215.0,1910.7860082304526,8802430.0,4804.0,1832.3126561199,5491493.0,3764.0,1458.951381509033,9749678.0,3605.0,2704.4876560332873,6534125.0,3216.0,2031.7552860696517,4589910.0,2803.0,1637.499108098466
20170109,15750017.0,7103.0,2217.375334365761,14262689.0,6673.0,2137.3728457964935,4612955.0,2505.0,1841.499001996008,11137062.0,4598.0,2422.153545019574,4470828.0,2426.0,1842.8804616652926,9791861.0,4247.0,2305.5947727807866,5729680.0,3455.0,1658.3733719247468,10020337.0,3648.0,2746.8029057017543,8735225.0,3390.0,2576.7625368731565,5527464.0,3283.0,1683.662503807493
20170110,7366716.0,5998.0,1228.1953984661554,14389377.0,5262.0,2734.583238312429,3990571.0,3366.0,1185.5528817587642,3376145.0,2632.0,1282.7298632218844,8760923.0,2974.0,2945.838264963013,5628454.0,2288.0,2459.9886363636365,4471859.0,3973.0,1125.5622954945884,2894857.0,2025.0,1429.559012345679,10937778.0,3664.0,2985.2014192139736,3451599.0,1598.0,2159.9493116395493
20170111,8333762.0,4037.0,2064.345305920238,7567146.0,3633.0,2082.8918249380677,3858392.0,2258.0,1708.7652790079717,4475370.0,1779.0,2515.6661045531196,4369377.0,1900.0,2299.672105263158,3197769.0,1733.0,1845.2215810732832,3317007.0,2059.0,1610.9796017484216,5016755.0,1978.0,2536.2765419615775,4924066.0,2065.0,2384.535593220339,2643080.0,1568.0,1685.6377551020407
20170112,4904052.0,4043.0,1212.973534504081,9427213.0,3507.0,2688.113202167094,3359942.0,2876.0,1168.269123783032,1544110.0,1167.0,1323.1448157669238,6715505.0,2455.0,2735.4399185336047,2711708.0,1052.0,2577.6692015209123,2654339.0,2413.0,1100.0161624533775,2249713.0,1630.0,1380.1920245398774,7147343.0,2220.0,3219.523873873874,2279870.0,1287.0,1771.4607614607614
