,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid
20180710,14479800.0,3796.0,3814.4889357218126,23261348.0,3488.0,6668.964449541284,7407236.0,1738.0,4261.930955120829,7072564.0,2058.0,3436.620019436346,13617709.0,1643.0,8288.319537431527,9643639.0,1845.0,5226.904607046071,15682962.0,2009.0,7806.352414136386,7578386.0,1479.0,5123.9932386747805,6342540.0,2082.0,3046.3688760806917,8137260.0,1714.0,4747.526254375729
20180711,17280118.0,4244.0,4071.658341187559,27494439.0,3994.0,6883.93565348022,7792976.0,2451.0,3179.5087719298244,9487142.0,1793.0,5291.211377579476,13179736.0,1781.0,7400.188658057271,14314703.0,2213.0,6468.460460912788,16898365.0,2025.0,8344.871604938271,10596074.0,1969.0,5381.449466734383,5837422.0,1950.0,2993.5497435897437,11442696.0,2294.0,4988.09764603313
20180712,37450271.0,6083.0,6156.546276508302,22584465.0,5260.0,4293.624524714829,9337252.0,1700.0,5492.501176470589,28113019.0,4383.0,6414.104266484143,4996640.0,1221.0,4092.252252252252,17587825.0,4039.0,4354.499876206982,10148981.0,2133.0,4758.078293483357,12435484.0,3127.0,3976.809721778062,9922410.0,2393.0,4146.431257835353,27527861.0,3690.0,7460.124932249322
20180713,15602067.0,3259.0,4787.378643755754,20928482.0,4295.0,4872.754831199069,10250567.0,2448.0,4187.323120915033,5351500.0,811.0,6598.643649815043,15581378.0,3317.0,4697.430810973771,5347104.0,978.0,5467.386503067484,12593349.0,2430.0,5182.448148148148,8335133.0,1865.0,4469.240214477212,7563782.0,1748.0,4327.106407322654,8038285.0,1511.0,5319.844473858372
20180716,44446761.0,8797.0,5052.490735478003,34807529.0,7910.0,4400.446144121365,22716277.0,4090.0,5554.10195599022,21730484.0,4707.0,4616.63140004249,13971603.0,3031.0,4609.568789178489,20835926.0,4879.0,4270.532076245132,20065643.0,4088.0,4908.425391389433,14741886.0,3822.0,3857.1130298273156,14222488.0,4364.0,3259.0485792850595,30224273.0,4433.0,6818.017820888788
20180717,22825791.0,4874.0,4683.174189577349,23239543.0,5582.0,4163.300429953421,12583774.0,3245.0,3877.8964560862864,10242017.0,1629.0,6287.3032535297725,16960280.0,4107.0,4129.603116630144,6279263.0,1475.0,4257.127457627119,13279242.0,2783.0,4771.556593604025,9960301.0,2799.0,3558.5212575919973,7345288.0,2179.0,3370.94446994034,15480503.0,2695.0,5744.156957328386
20180718,16899245.0,4281.0,3947.499416024293,30030388.0,5589.0,5373.123635713007,11065409.0,3116.0,3551.158215661104,5833836.0,1165.0,5007.584549356223,22889334.0,4337.0,5277.688263776804,7141054.0,1252.0,5703.717252396166,21604492.0,3470.0,6226.078386167147,8425896.0,2119.0,3976.354884379424,9160363.0,2567.0,3568.5091546552394,7738882.0,1714.0,4515.100350058343
20180719,14417561.0,3916.0,3681.706077630235,23049774.0,3954.0,5829.4825493171475,8815230.0,2456.0,3589.263029315961,5602331.0,1460.0,3837.21301369863,14723427.0,2200.0,6692.466818181818,8326347.0,1754.0,4747.062143671607,17519190.0,2510.0,6979.756972111554,5530584.0,1444.0,3830.04432132964,7803044.0,2392.0,3262.1421404682274,6614517.0,1524.0,4340.2342519685035
20180720,35636714.0,5204.0,6847.946579554189,22862845.0,5585.0,4093.6159355416294,8864432.0,1625.0,5455.035076923077,26772282.0,3579.0,7480.380553227158,7472565.0,1547.0,4830.358758888171,15390280.0,4038.0,3811.3620604259536,11776578.0,2564.0,4593.049141965678,11086267.0,3021.0,3669.7341939755047,7579728.0,2016.0,3759.785714285714,28056986.0,3188.0,8800.811166875785
20180723,23843238.0,4458.0,5348.415881561238,23683218.0,4999.0,4737.591118223645,11836858.0,2540.0,4660.18031496063,12006380.0,1918.0,6259.843587069864,13001555.0,2490.0,5221.508032128514,10681663.0,2509.0,4257.3387803905935,13717312.0,2393.0,5732.265775177601,9965906.0,2606.0,3824.2156561780507,8854388.0,2024.0,4374.697628458498,14988850.0,2434.0,6158.114215283484
20180724,29679909.0,4464.0,6648.725134408603,24383919.0,4935.0,4941.017021276596,9354831.0,1871.0,4999.909673971139,20325078.0,2593.0,7838.441187813343,10623103.0,1809.0,5872.362078496407,13760816.0,3126.0,4402.052463211772,15129607.0,2334.0,6482.2652099400175,9254312.0,2601.0,3557.9823144944253,10080955.0,1998.0,5045.523023023023,19598954.0,2466.0,7947.669910786699
20180725,19858855.0,4878.0,4071.1059860598607,29151275.0,5921.0,4923.37020773518,7803073.0,2242.0,3480.407225691347,12055782.0,2636.0,4573.513657056145,16477360.0,3200.0,5149.175,12673915.0,2721.0,4657.8151414920985,19771076.0,3479.0,5682.976717447543,9380199.0,2442.0,3841.195331695332,7924281.0,2522.0,3142.062252180809,11934574.0,2356.0,5065.608658743633
20180726,10124389.0,3321.0,3048.5965070761818,22219035.0,3212.0,6917.507783312578,6141939.0,2050.0,2996.0678048780487,3982450.0,1271.0,3133.3202202989773,14622585.0,1743.0,8389.320137693632,7596450.0,1469.0,5171.170864533697,16452235.0,1853.0,8878.702104695089,5766800.0,1359.0,4243.4142752023545,4735195.0,1794.0,2639.4620958751393,5389194.0,1527.0,3529.269155206287
20180727,11988064.0,3406.0,3519.689958896066,12282532.0,2824.0,4349.338526912181,5008872.0,1513.0,3310.556510244547,6979192.0,1893.0,3686.8420496566296,6089707.0,1124.0,5417.888790035588,6192825.0,1700.0,3642.8382352941176,8074306.0,1650.0,4893.518787878788,4208226.0,1174.0,3584.519591141397,4721852.0,1742.0,2710.5924225028702,7266212.0,1664.0,4366.713942307692
20180730,11402706.0,4820.0,2365.7066390041496,19349515.0,3625.0,5337.79724137931,7544903.0,3456.0,2183.1316550925926,3857803.0,1364.0,2828.301319648094,15267775.0,2791.0,5470.360085990685,4081740.0,834.0,4894.172661870503,15225208.0,2219.0,6861.292474087427,4124307.0,1406.0,2933.3620199146517,6673800.0,2806.0,2378.4034212401993,4728906.0,2014.0,2348.0168818272095
20180731,10218681.0,3555.0,2874.453164556962,12137895.0,2154.0,5635.048746518106,3174969.0,1244.0,2552.225884244373,7043712.0,2311.0,3047.906533967979,5348289.0,1022.0,5233.159491193738,6789606.0,1132.0,5997.885159010601,7658650.0,1144.0,6694.624125874126,4479245.0,1010.0,4434.89603960396,3850281.0,1720.0,2238.5354651162793,6368400.0,1835.0,3470.517711171662
20180801,21721023.0,5018.0,4328.621562375449,17813831.0,4252.0,4189.518109125118,9111453.0,2384.0,3821.9182046979868,12609570.0,2634.0,4787.232346241458,10032729.0,1925.0,5211.807272727273,7781102.0,2327.0,3343.8341211860766,11353226.0,2326.0,4881.008598452278,6460605.0,1926.0,3354.4158878504672,7354694.0,2531.0,2905.845120505729,14366329.0,2487.0,5776.569762766385
20180802,20840063.0,5214.0,3996.9434215573456,30759770.0,6197.0,4963.654994352106,12599877.0,2921.0,4313.549127011297,8240186.0,2293.0,3593.6266899258612,14939810.0,2791.0,5352.852024364027,15819960.0,3406.0,4644.732824427481,21232340.0,3564.0,5957.446689113356,9527430.0,2633.0,3618.4694265096846,9599856.0,2850.0,3368.3705263157894,11240207.0,2364.0,4754.740693739424
20180803,11593745.0,4449.0,2605.921555405709,14632657.0,2252.0,6497.627442273535,6824043.0,2588.0,2636.801777434312,4769702.0,1861.0,2562.9779688339604,10059318.0,1257.0,8002.639618138425,4573339.0,995.0,4596.320603015075,11323413.0,1427.0,7935.117729502453,3309244.0,825.0,4011.2048484848483,6446439.0,2704.0,2384.0380917159764,5147306.0,1745.0,2949.745558739255
20180806,19700615.0,5462.0,3606.850054924936,35553547.0,4378.0,8120.956372772956,9476033.0,2773.0,3417.249549224666,10224582.0,2689.0,3802.373373001116,19966645.0,2228.0,8961.689856373428,15586902.0,2150.0,7249.721860465116,27929585.0,2807.0,9949.976843605273,7623962.0,1571.0,4852.935709739019,11306125.0,3266.0,3461.765156154317,8394490.0,2196.0,3822.627504553734
20180807,22162285.0,6302.0,3516.7066010790227,15612255.0,3421.0,4563.652440806782,12950245.0,4225.0,3065.14674556213,9212040.0,2077.0,4435.2623976889745,9114233.0,1734.0,5256.189734717416,6498022.0,1687.0,3851.820983995258,7301296.0,1278.0,5713.064162754304,8310959.0,2143.0,3878.18898740084,6654262.0,2501.0,2660.640543782487,15508023.0,3801.0,4079.98500394633
20180808,12927064.0,4051.0,3191.079733399161,19078681.0,2898.0,6583.395790200138,6385373.0,1741.0,3667.646754738656,6541691.0,2310.0,2831.9008658008656,9856527.0,803.0,12274.628891656288,9222154.0,2095.0,4401.982816229117,14017440.0,1743.0,8042.134251290878,5061241.0,1155.0,4382.02683982684,7073911.0,2264.0,3124.518992932862,5853153.0,1787.0,3275.4073866815893
20180809,32643970.0,6177.0,5284.761210943824,24590637.0,5278.0,4659.082417582417,9698626.0,2033.0,4770.598130841122,22945344.0,4144.0,5537.003861003861,7810106.0,1461.0,5345.726214921287,16780531.0,3817.0,4396.261723866911,12945387.0,2330.0,5555.9600858369095,11645250.0,2948.0,3950.220488466757,8525587.0,2380.0,3582.179411764706,24118383.0,3797.0,6351.957598103766
20180810,17735299.0,6509.0,2724.734828698725,14773072.0,3276.0,4509.484737484738,10684014.0,4679.0,2283.396879675144,7051285.0,1830.0,3853.1612021857923,9387342.0,2146.0,4374.343895619758,5385730.0,1130.0,4766.132743362832,8358035.0,1588.0,5263.246221662468,6415037.0,1688.0,3800.3773696682465,6424818.0,2950.0,2177.904406779661,11310481.0,3559.0,3177.994099466142
20180813,26243915.0,5595.0,4690.601429848079,20240393.0,4519.0,4478.953972117725,7281822.0,2071.0,3516.0898116851763,18962093.0,3524.0,5380.843643586833,7774925.0,1738.0,4473.489643268124,12465468.0,2781.0,4482.368932038835,11212540.0,2088.0,5369.990421455938,9027853.0,2431.0,3713.6375976964214,6855028.0,2331.0,2940.809952809953,19388887.0,3264.0,5940.222732843137
20180814,10958067.0,3579.0,3061.7678122380553,16658174.0,4085.0,4077.8883720930235,6371138.0,2245.0,2837.923385300668,4586929.0,1334.0,3438.4775112443776,9749194.0,2074.0,4700.672131147541,6908980.0,2011.0,3435.59423172551,11855070.0,2381.0,4979.029819403612,4803104.0,1704.0,2818.7230046948357,5773558.0,2025.0,2851.1397530864197,5184509.0,1554.0,3336.234877734878
20180815,14468487.0,4038.0,3583.0824665676078,23093601.0,4462.0,5175.61653966831,7972804.0,2637.0,3023.4372392870687,6495683.0,1401.0,4636.461812990721,14452959.0,2615.0,5526.944168260038,8640642.0,1847.0,4678.203573362209,17010760.0,2780.0,6118.978417266187,6082841.0,1682.0,3616.4334126040426,7397103.0,2464.0,3002.0710227272725,7071384.0,1574.0,4492.620076238882
20180816,12812645.0,3077.0,4164.005524861878,19370648.0,4986.0,3885.0076213397515,3069867.0,693.0,4429.822510822511,9742778.0,2384.0,4086.7357382550335,5342454.0,918.0,5819.666666666667,14028194.0,4068.0,3448.4252704031464,13449260.0,2916.0,4612.229080932784,5921388.0,2070.0,2860.573913043478,6158247.0,1653.0,3725.497277676951,6654398.0,1424.0,4673.032303370786
20180817,13343183.0,3704.0,3602.3712203023756,18576384.0,3271.0,5679.114643839805,6351509.0,2044.0,3107.391878669276,6991674.0,1660.0,4211.851807228915,11023400.0,1697.0,6495.816146140248,7552984.0,1574.0,4798.592121982211,14234272.0,2191.0,6496.701049748973,4342112.0,1080.0,4020.474074074074,7450295.0,2423.0,3074.8225340487,5892888.0,1281.0,4600.224824355972
20180820,17002433.0,5117.0,3322.734610123119,16311578.0,2600.0,6273.683846153846,5708885.0,2286.0,2497.325021872266,11293548.0,2831.0,3989.2433768986225,9232811.0,1108.0,8332.861913357401,7078767.0,1492.0,4744.481903485254,9846467.0,1268.0,7765.352523659306,6465111.0,1332.0,4853.686936936937,6026928.0,2443.0,2467.0192386410154,10975505.0,2674.0,4104.526925953627
20180821,15227979.0,3863.0,3942.0085425834845,17967851.0,3959.0,4538.482192472847,7466478.0,1915.0,3898.944125326371,7761501.0,1948.0,3984.3434291581107,9700452.0,1705.0,5689.414662756598,8267399.0,2254.0,3667.8788819875776,10642012.0,2235.0,4761.5266219239375,7325839.0,1724.0,4249.32656612529,6709356.0,1938.0,3462.0,8518623.0,1925.0,4425.258701298701
20180822,9350754.0,3271.0,2858.68358300214,17481709.0,2539.0,6885.273335959039,4143794.0,1884.0,2199.4660297239916,5206960.0,1387.0,3754.1167988464313,9905935.0,1051.0,9425.247383444339,7575774.0,1488.0,5091.245967741936,14382103.0,1660.0,8663.917469879518,3099606.0,879.0,3526.286689419795,5722226.0,2118.0,2701.7119924457033,3628528.0,1153.0,3147.0320901994796
20180823,22168872.0,4415.0,5021.262061155153,15594464.0,3530.0,4417.695184135977,6049168.0,1232.0,4910.038961038961,16119704.0,3183.0,5064.311655670751,3343024.0,699.0,4782.5808297567955,12251440.0,2831.0,4327.6015542211235,7526450.0,1706.0,4411.75263774912,8068014.0,1824.0,4423.253289473684,7172285.0,1799.0,3986.817676486937,14996587.0,2616.0,5732.640290519877
20180824,9197612.0,2265.0,4060.7558498896246,14489811.0,3548.0,4083.9377113866967,4017240.0,1248.0,3218.9423076923076,5180372.0,1017.0,5093.777777777777,7923020.0,1894.0,4183.2206969376975,6566791.0,1654.0,3970.2484885126964,9957446.0,2083.0,4780.338934229477,4532365.0,1465.0,3093.764505119454,3866141.0,1181.0,3273.6164267569857,5331471.0,1084.0,4918.331180811808
20180827,28258754.0,4234.0,6674.245158242797,18817796.0,6233.0,3019.059201026793,13467682.0,1942.0,6934.954685890834,14791072.0,2292.0,6453.347294938918,7116863.0,2015.0,3531.941935483871,11700933.0,4218.0,2774.047652916074,9255814.0,2870.0,3225.022299651568,9561982.0,3363.0,2843.289325007434,7003077.0,1616.0,4333.587252475248,21255677.0,2618.0,8119.051566080978
20180828,13610290.0,2514.0,5413.798727128083,14797086.0,4239.0,3490.702052370842,8351388.0,1694.0,4929.9811097992915,5258902.0,820.0,6413.29512195122,9524182.0,2639.0,3609.011746873816,5272904.0,1600.0,3295.565,8005748.0,1998.0,4006.880880880881,6791338.0,2241.0,3030.4944221329765,4232333.0,1141.0,3709.319018404908,9377957.0,1373.0,6830.267297887837
20180829,7362721.0,1949.0,3777.691636736788,15114081.0,3721.0,4061.833109379199,6102425.0,1547.0,3944.683257918552,1260296.0,402.0,3135.064676616915,12323566.0,2881.0,4277.53071850052,2790515.0,840.0,3322.0416666666665,10511026.0,1971.0,5332.839167935058,4603055.0,1750.0,2630.3171428571427,4040394.0,1114.0,3626.9245960502694,3322327.0,835.0,3978.834730538922
20180830,8874352.0,2413.0,3677.725652714463,17370976.0,4660.0,3727.6772532188843,7009345.0,1836.0,3817.7260348583877,1865007.0,577.0,3232.247833622184,13479230.0,3390.0,3976.174041297935,3891746.0,1270.0,3064.3669291338583,13401883.0,3001.0,4465.805731422859,3969093.0,1659.0,2392.4611211573238,5025111.0,1447.0,3472.778852798894,3849241.0,966.0,3984.7215320910973
20180831,11096750.0,2302.0,4820.482189400521,13793302.0,2924.0,4717.271545827633,5468280.0,1241.0,4406.3497179693795,5628470.0,1061.0,5304.872761545712,8471350.0,1536.0,5515.201822916667,5321952.0,1388.0,3834.2593659942363,9139953.0,1681.0,5437.211778703153,4653349.0,1243.0,3743.643604183427,4818208.0,1191.0,4045.514693534845,6278542.0,1111.0,5651.25292529253
20180903,19626793.0,4012.0,4892.0221834496515,14723516.0,2973.0,4952.410359905819,6726909.0,1737.0,3872.7167530224524,12899884.0,2275.0,5670.278681318681,6414260.0,1125.0,5701.564444444444,8309256.0,1848.0,4496.350649350649,9089655.0,1585.0,5734.79810725552,5633861.0,1388.0,4058.977665706052,6832854.0,1887.0,3621.014308426073,12793939.0,2125.0,6020.677176470588
20180904,19000097.0,2811.0,6759.194948416934,15996621.0,3969.0,4030.3907785336355,8333377.0,1524.0,5468.095144356956,10666720.0,1287.0,8288.049728049727,7952491.0,1977.0,4022.504299443601,8044130.0,1992.0,4038.2178714859438,8366877.0,1912.0,4375.98169456067,7629744.0,2057.0,3709.160913952358,5454405.0,1117.0,4883.084153983886,13545692.0,1694.0,7996.27626918536
20180905,11110971.0,2349.0,4730.085568326947,17259965.0,4508.0,3828.7411268855367,6440524.0,1442.0,4466.382801664355,4670447.0,907.0,5149.335170893054,10727380.0,2191.0,4896.111364673665,6532585.0,2317.0,2819.4151920586964,10842527.0,2454.0,4418.307660961696,6417438.0,2054.0,3124.3612463485883,5281368.0,1277.0,4135.761942051684,5829603.0,1072.0,5438.0625
20180906,14220270.0,2429.0,5854.372169617126,14179489.0,3891.0,3644.176047288615,6084946.0,1276.0,4768.766457680251,8135324.0,1153.0,7055.788378143972,8265220.0,2098.0,3939.5710200190656,5914269.0,1793.0,3298.53262688232,8738416.0,2269.0,3851.219039224328,5441073.0,1622.0,3354.5456226880397,4989412.0,1133.0,4403.7175639894085,9230858.0,1296.0,7122.575617283951
20180907,18745099.0,5079.0,3690.7066351644025,26183765.0,4193.0,6244.637491056523,10674945.0,2992.0,3567.8292112299464,8070154.0,2087.0,3866.868231911835,16836778.0,2066.0,8149.456921587609,9346987.0,2127.0,4394.446168312177,17909105.0,2532.0,7073.1062401263825,8274660.0,1661.0,4981.7338952438295,8970759.0,2790.0,3215.325806451613,9774340.0,2289.0,4270.135430318916
20180910,10076409.0,3290.0,3062.7382978723404,18880204.0,2658.0,7103.1617757712565,7041138.0,2346.0,3001.3375959079285,3035271.0,944.0,3215.3294491525426,14489769.0,1919.0,7550.687337154768,4390435.0,739.0,5941.048714479026,15245400.0,1797.0,8483.806343906512,3634804.0,861.0,4221.607433217189,6398096.0,2163.0,2957.973185390661,3678313.0,1127.0,3263.8092280390415
20180911,9892533.0,2513.0,3936.5431754874653,9312835.0,1970.0,4727.327411167513,5346233.0,1588.0,3366.6454659949623,4546300.0,925.0,4914.918918918919,6127239.0,1165.0,5259.432618025751,3185596.0,805.0,3957.262111801242,5837839.0,1043.0,5597.161073825503,3474996.0,927.0,3748.6472491909385,3969533.0,1307.0,3037.1331293037492,5923000.0,1206.0,4911.276948590382
20180912,10253484.0,2232.0,4593.854838709677,9253961.0,1870.0,4948.642245989305,3065092.0,751.0,4081.3475366178427,7188392.0,1481.0,4853.742066171506,3863582.0,727.0,5314.418156808803,5390379.0,1143.0,4715.992125984252,5425856.0,985.0,5508.483248730964,3828105.0,885.0,4325.542372881356,3194609.0,1123.0,2844.7097061442564,7058875.0,1109.0,6365.081154192967
20180913,11034498.0,2040.0,5409.067647058823,10448682.0,2044.0,5111.879647749511,8105813.0,1579.0,5133.510449651678,2928685.0,461.0,6352.895878524946,8258352.0,1480.0,5579.967567567567,2190330.0,564.0,3883.563829787234,7669448.0,1307.0,5867.97857689365,2779234.0,737.0,3771.009497964722,5442176.0,1263.0,4308.927949327,5592322.0,777.0,7197.325611325611
20180914,9582572.0,1661.0,5769.158338350391,11051308.0,2272.0,4864.132042253521,3855270.0,1005.0,3836.089552238806,5727302.0,656.0,8730.643292682927,6284550.0,1241.0,5064.101531023368,4766758.0,1031.0,4623.431619786615,7726072.0,1369.0,5643.588020452886,3325236.0,903.0,3682.4318936877075,3352363.0,931.0,3600.8195488721803,6230209.0,730.0,8534.532876712328
20180917,9677909.0,1936.0,4998.919938016529,10780730.0,1872.0,5758.936965811966,1767300.0,369.0,4789.430894308943,7910609.0,1567.0,5048.250797702616,3339500.0,475.0,7030.526315789473,7441230.0,1397.0,5326.578382247673,6677510.0,949.0,7036.3645943098,4103220.0,923.0,4445.525460455038,2911133.0,919.0,3167.7181719260066,6766776.0,1017.0,6653.66371681416
20180918,12761756.0,2929.0,4357.035165585524,11615463.0,2143.0,5420.188054129725,4481064.0,1442.0,3107.5339805825242,8280692.0,1487.0,5568.723604572966,6243135.0,1098.0,5685.915300546448,5372328.0,1045.0,5140.983732057416,6021214.0,965.0,6239.6,5594249.0,1178.0,4748.938030560272,3634657.0,1320.0,2753.5280303030304,9127099.0,1609.0,5672.52889993785
20180919,20726928.0,2482.0,8350.89766317486,16408209.0,3451.0,4754.624456679224,8899744.0,1319.0,6747.341925701289,11827184.0,1163.0,10169.547721410147,7738545.0,1449.0,5340.610766045549,8669664.0,2002.0,4330.501498501499,9154982.0,1645.0,5565.338601823708,7253227.0,1806.0,4016.183277962348,6310569.0,972.0,6492.354938271605,14416359.0,1510.0,9547.25761589404
20180920,22066971.0,2259.0,9768.468791500663,21105739.0,3724.0,5667.491675617615,6048341.0,709.0,8530.805359661495,16018630.0,1550.0,10334.6,6540077.0,1030.0,6349.58932038835,14565662.0,2694.0,5406.704528582034,12028881.0,1752.0,6865.799657534247,9076858.0,1972.0,4602.869168356998,7673263.0,941.0,8154.370882040383,14393708.0,1318.0,10920.871016691957
20180921,14626131.0,2461.0,5943.165786265746,13704222.0,2316.0,5917.194300518135,4338875.0,1048.0,4140.147900763359,10287256.0,1413.0,7280.435951875443,6440226.0,871.0,7394.059701492537,7263996.0,1445.0,5026.9868512110725,7860616.0,1071.0,7339.510737628385,5843606.0,1245.0,4693.659437751004,5161381.0,1106.0,4666.709764918625,9464750.0,1355.0,6985.055350553505
20180925,7162401.0,1485.0,4823.165656565657,9967494.0,1565.0,6369.005750798722,4481896.0,995.0,4504.418090452261,2680505.0,490.0,5470.418367346939,8101199.0,1194.0,6784.923785594639,1866295.0,371.0,5030.44474393531,6572625.0,920.0,7144.157608695652,3394869.0,645.0,5263.362790697674,3813949.0,821.0,4645.492082825822,3348452.0,664.0,5042.849397590361
20180926,14106870.0,2025.0,6966.355555555556,11466308.0,2147.0,5340.618537494178,5428686.0,1141.0,4757.8317265556525,8678184.0,884.0,9816.950226244344,5612546.0,1126.0,4984.499111900533,5853762.0,1021.0,5733.361410381978,6356646.0,1130.0,5625.350442477876,5109662.0,1017.0,5024.249754178958,4356018.0,924.0,4714.305194805195,9750852.0,1101.0,8856.359673024523
20180927,7551506.0,1906.0,3961.9653725078697,12271276.0,2018.0,6080.909811694747,3730428.0,1020.0,3657.2823529411767,3821078.0,886.0,4312.729119638826,6062183.0,804.0,7540.028606965174,6209093.0,1214.0,5114.574135090609,10292851.0,1522.0,6762.714191852825,1978425.0,496.0,3988.7600806451615,5145197.0,1355.0,3797.193357933579,2406309.0,551.0,4367.166969147005
20180928,7676561.0,2138.0,3590.5336763330215,7042681.0,1187.0,5933.1769165964615,2234508.0,516.0,4330.441860465116,5442053.0,1622.0,3355.1498150431567,1985072.0,213.0,9319.586854460094,5057609.0,974.0,5192.61704312115,4377806.0,646.0,6776.789473684211,2664875.0,541.0,4925.8317929759705,2503481.0,885.0,2828.79209039548,5173080.0,1253.0,4128.555466879489
20181008,10568383.0,3158.0,3346.543065231159,24044899.0,2901.0,8288.486384005515,4325560.0,1399.0,3091.894210150107,6242823.0,1759.0,3549.075042637862,10357436.0,601.0,17233.670549084858,13687463.0,2300.0,5951.070869565217,20768601.0,2076.0,10004.143063583815,3276298.0,825.0,3971.2703030303032,7110225.0,2327.0,3055.532874946283,3458158.0,831.0,4161.441636582431
20181009,17915827.0,4845.0,3697.7971104231165,26825016.0,2350.0,11414.900425531914,11799953.0,2941.0,4012.224753485209,6115874.0,1904.0,3212.1186974789916,18992347.0,1521.0,12486.750164365549,7832669.0,829.0,9448.334137515078,20529825.0,1416.0,14498.463983050848,6295191.0,934.0,6740.033190578159,9745762.0,2625.0,3712.671238095238,8170065.0,2220.0,3680.2094594594596
20181010,13359740.0,3030.0,4409.155115511551,13224575.0,2393.0,5526.3581278729625,2657504.0,706.0,3764.169971671388,10702236.0,2324.0,4605.092943201377,3787792.0,445.0,8511.89213483146,9436783.0,1948.0,4844.344455852156,8746775.0,1319.0,6631.368460955269,4477800.0,1074.0,4169.27374301676,4423560.0,1617.0,2735.6586270871985,8936180.0,1413.0,6324.260438782731
20181011,27658498.0,6186.0,4471.144196572906,26956408.0,3233.0,8337.892978657594,18437438.0,3755.0,4910.1033288948065,9221060.0,2431.0,3793.1139448786507,13495209.0,799.0,16890.1239048811,13461199.0,2434.0,5530.484387838948,20847661.0,1981.0,10523.806663301362,6108747.0,1252.0,4879.19089456869,19420941.0,4441.0,4373.10087818059,8237557.0,1745.0,4720.663037249284
20181012,35238883.0,5809.0,6066.256326390085,42703565.0,4954.0,8620.01715785224,14838934.0,2302.0,6446.105125977411,20399949.0,3507.0,5816.923011120616,21910011.0,1836.0,11933.557189542484,20793554.0,3118.0,6668.875561257216,29933198.0,2967.0,10088.708459723626,12770367.0,1987.0,6426.9587317564165,18250656.0,3345.0,5456.100448430493,16988227.0,2464.0,6894.572646103896
20181015,13127167.0,3341.0,3929.1131397785093,16773203.0,2558.0,6557.1551993745115,6115997.0,1792.0,3412.944754464286,7011170.0,1549.0,4526.255648805681,8797573.0,1641.0,5361.1048141377205,7975630.0,917.0,8697.52453653217,12850184.0,1872.0,6864.41452991453,3923019.0,686.0,5718.686588921283,6782002.0,2086.0,3251.1994247363373,6345165.0,1255.0,5055.908366533865
20181016,22277307.0,3937.0,5658.4472948945895,32870169.0,3633.0,9047.665565648225,12221927.0,1924.0,6352.352910602911,10055380.0,2013.0,4995.221063089915,18226414.0,1579.0,11543.01076630779,14643755.0,2054.0,7129.3841285296985,24589436.0,2301.0,10686.412863972186,8280733.0,1332.0,6216.766516516516,11469338.0,2346.0,4888.890878090367,10807969.0,1591.0,6793.1923318667505
20181017,23539527.0,3757.0,6265.511578387011,21686412.0,3025.0,7169.061818181818,5963875.0,1159.0,5145.707506471096,17575652.0,2598.0,6765.070053887606,6311992.0,523.0,12068.818355640535,15374420.0,2502.0,6144.852118305355,14964822.0,1685.0,8881.2,6721590.0,1340.0,5016.111940298508,10586061.0,2038.0,5194.338076545633,12953466.0,1719.0,7535.465968586387
20181018,12080122.0,2701.0,4472.462791558682,19423112.0,2636.0,7368.403641881639,2234067.0,583.0,3832.0188679245284,9846055.0,2118.0,4648.7511803588295,6166284.0,581.0,10613.22547332186,13256828.0,2055.0,6451.011192214112,13766892.0,1674.0,8223.94982078853,5656220.0,962.0,5879.646569646569,6105947.0,1655.0,3689.3939577039273,5974175.0,1046.0,5711.448374760994
20181019,24936669.0,5092.0,4897.224862529458,18354618.0,3050.0,6017.907540983607,5347865.0,1098.0,4870.551001821494,19588804.0,3994.0,4904.5578367551325,4870521.0,533.0,9137.93808630394,13484097.0,2517.0,5357.209773539928,7266660.0,1086.0,6691.215469613259,11087958.0,1964.0,5645.599796334012,7423110.0,1826.0,4065.2300109529024,17513559.0,3266.0,5362.387936313534
20181022,37247859.0,5588.0,6665.687007874016,36027885.0,4929.0,7309.370054777845,19300686.0,3005.0,6422.857237936772,17947173.0,2583.0,6948.189314750291,15484546.0,2138.0,7242.537885874649,20543339.0,2791.0,7360.56574704407,20477013.0,2577.0,7946.0663562281725,15550872.0,2352.0,6611.765306122449,11176479.0,2655.0,4209.596610169491,26071380.0,2933.0,8888.980565973407
20181023,17387716.0,4445.0,3911.747131608549,28309394.0,3746.0,7557.232781633743,12673929.0,2893.0,4380.894918769443,4713787.0,1552.0,3037.233891752577,19891976.0,2532.0,7856.230647709321,8417418.0,1214.0,6933.62273476112,22043209.0,2410.0,9146.559751037345,6266185.0,1336.0,4690.258233532934,9804264.0,2773.0,3535.616300036062,7583452.0,1672.0,4535.557416267942
20181024,12771454.0,2778.0,4597.355651547876,19510526.0,2847.0,6853.01229364243,8215486.0,1778.0,4620.63329583802,4555968.0,1000.0,4555.968,14198378.0,1680.0,8451.415476190476,5312148.0,1167.0,4551.969151670951,14250203.0,1671.0,8527.949132256133,5260323.0,1176.0,4473.063775510204,5873713.0,1459.0,4025.848526387937,6897741.0,1319.0,5229.523123578469
