,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,1397440.0,890.0,1570.1573033707866,1744568.0,907.0,1923.4487320837927,641808.0,504.0,1273.4285714285713,755632.0,386.0,1957.5958549222798,906776.0,324.0,2798.6913580246915,837792.0,583.0,1437.0360205831903,764096.0,565.0,1352.3823008849558,633344.0,325.0,1948.7507692307693,1306864.0,562.0,2325.3807829181496,437704.0,345.0,1268.7072463768116
20170104,1274369.0,756.0,1685.6732804232804,1429282.0,936.0,1527.0106837606838,556453.0,351.0,1585.3361823361824,717916.0,405.0,1772.6320987654321,652027.0,362.0,1801.1795580110497,777255.0,574.0,1354.102787456446,398043.0,338.0,1177.6420118343194,876326.0,418.0,2096.4736842105262,756638.0,449.0,1685.162583518931,672644.0,487.0,1381.1991786447638
20170105,1257064.0,1670.0,752.7329341317366,1564262.0,913.0,1713.3209200438116,424484.0,751.0,565.2250332889481,832580.0,919.0,905.9630032644178,587984.0,234.0,2512.7521367521367,976278.0,679.0,1437.817378497791,667268.0,1049.0,636.0991420400381,589796.0,621.0,949.7520128824476,1116281.0,512.0,2180.236328125,447981.0,401.0,1117.1596009975062
20170106,1005556.0,746.0,1347.9302949061662,1568405.0,818.0,1917.3655256723716,960092.0,710.0,1352.2422535211267,,,,1433671.0,717.0,1999.5411436541144,134734.0,101.0,1334.0,640338.0,546.0,1172.7802197802198,365218.0,200.0,1826.09,1300791.0,617.0,2108.251215559157,267614.0,201.0,1331.4129353233832
20170109,983250.0,993.0,990.1812688821752,1332730.0,672.0,1983.2291666666667,536500.0,565.0,949.5575221238938,446750.0,428.0,1043.8084112149534,507000.0,196.0,2586.734693877551,825730.0,476.0,1734.7268907563025,476350.0,489.0,974.1308793456033,506900.0,504.0,1005.7539682539683,824700.0,350.0,2356.285714285714,508030.0,322.0,1577.7329192546583
20170110,3966953.0,2215.0,1790.9494356659143,2368542.0,1731.0,1368.3084922010398,1379243.0,812.0,1698.5751231527095,2587710.0,1403.0,1844.4119743406984,736747.0,517.0,1425.0425531914893,1631795.0,1214.0,1344.14744645799,1040688.0,732.0,1421.704918032787,2926265.0,1483.0,1973.2063385030344,882418.0,581.0,1518.7917383820998,1486124.0,1150.0,1292.2817391304347
20170111,895362.0,738.0,1213.2276422764228,2145896.0,1191.0,1801.75986565911,658464.0,520.0,1266.2769230769231,236898.0,218.0,1086.6880733944954,1920820.0,981.0,1958.0224260958205,225076.0,210.0,1071.7904761904763,552967.0,504.0,1097.156746031746,342395.0,234.0,1463.2264957264956,1629778.0,768.0,2122.1067708333335,516118.0,423.0,1220.1371158392435
20170112,5679623.0,2665.0,2131.190619136961,4284030.0,2512.0,1705.4259554140128,2993506.0,1490.0,2009.0644295302013,2686117.0,1175.0,2286.0570212765956,2869472.0,1698.0,1689.9128386336868,1414558.0,814.0,1737.7862407862408,1898291.0,1230.0,1543.3260162601625,3781332.0,1435.0,2635.07456445993,2759418.0,1397.0,1975.2455261274158,1524612.0,1115.0,1367.3650224215246
