,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,1855047.0,827.0,2243.1039903264814,1833325.0,841.0,2179.934601664685,972113.0,546.0,1780.4267399267399,882934.0,281.0,3142.113879003559,1125128.0,446.0,2522.708520179372,708197.0,395.0,1792.9037974683545,510452.0,373.0,1368.5040214477212,1344595.0,454.0,2961.6629955947137,1164388.0,389.0,2993.2853470437017,668937.0,452.0,1479.9491150442477
20170104,1962843.0,877.0,2238.133409350057,2122851.0,1011.0,2099.753709198813,894245.0,480.0,1863.0104166666667,1068598.0,397.0,2691.6826196473553,1173704.0,509.0,2305.901768172888,949147.0,502.0,1890.731075697211,773598.0,497.0,1556.5352112676057,1189245.0,380.0,3129.592105263158,1358604.0,605.0,2245.626446280992,764247.0,406.0,1882.3817733990147
20170105,1513380.0,762.0,1986.0629921259842,2715322.0,1012.0,2683.124505928854,1040601.0,604.0,1722.8493377483444,472779.0,158.0,2992.272151898734,2234123.0,823.0,2714.6087484811665,481199.0,189.0,2546.026455026455,1104114.0,576.0,1916.8645833333333,409266.0,186.0,2200.3548387096776,2274657.0,753.0,3020.792828685259,440665.0,259.0,1701.4092664092664
20170106,853573.0,521.0,1638.3358925143955,1732697.0,748.0,2316.4398395721923,576733.0,377.0,1529.7957559681697,276840.0,144.0,1922.5,1424967.0,591.0,2411.1116751269037,307730.0,157.0,1960.063694267516,548773.0,375.0,1463.3946666666666,304800.0,146.0,2087.671232876712,1318367.0,528.0,2496.907196969697,414330.0,220.0,1883.3181818181818
20170109,1096355.0,663.0,1653.6274509803923,1724371.0,629.0,2741.4483306836246,705755.0,468.0,1508.0235042735044,390600.0,195.0,2003.076923076923,1195683.0,384.0,3113.7578125,528688.0,245.0,2157.910204081633,601155.0,415.0,1448.566265060241,495200.0,248.0,1996.774193548387,1203182.0,392.0,3069.341836734694,521189.0,237.0,2199.10970464135
20170110,1120071.0,596.0,1879.3137583892617,1365777.0,650.0,2101.1953846153847,596752.0,369.0,1617.2140921409214,523319.0,227.0,2305.3700440528632,1089196.0,441.0,2469.8321995464853,276581.0,209.0,1323.3540669856459,387950.0,292.0,1328.5958904109589,732121.0,304.0,2408.2927631578946,943800.0,359.0,2628.9693593314764,421977.0,291.0,1450.0927835051546
20170111,7213789.0,3049.0,2365.9524434240734,5272917.0,1974.0,2671.1838905775076,1566936.0,481.0,3257.6632016632016,5646853.0,2568.0,2198.9302959501556,1066564.0,304.0,3508.434210526316,4206353.0,1670.0,2518.774251497006,2949751.0,1400.0,2106.965,4264038.0,1649.0,2585.832625833839,2659090.0,882.0,3014.84126984127,2613827.0,1092.0,2393.614468864469
20170112,2087486.0,1025.0,2036.571707317073,3173792.0,1493.0,2125.7816476892162,1435086.0,710.0,2021.2478873239436,652400.0,315.0,2071.1111111111113,2451492.0,1043.0,2350.423777564717,722300.0,450.0,1605.111111111111,1075397.0,626.0,1717.8865814696485,1012089.0,399.0,2536.563909774436,2313871.0,1028.0,2250.8472762645915,859921.0,465.0,1849.2924731182795
