,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,10461741.0,6384.0,1638.7438909774437,10040039.0,5633.0,1782.3609089295226,5885735.0,3656.0,1609.8837527352298,4576006.0,2728.0,1677.4215542521995,6487360.0,3740.0,1734.5882352941176,3552679.0,1893.0,1876.7453777073429,4604957.0,3121.0,1475.4748478051906,5856784.0,3263.0,1794.9077536009806,5740959.0,2783.0,2062.8670499461014,4299080.0,2850.0,1508.4491228070176
20170104,8849279.0,4375.0,2022.6923428571429,9268464.0,4324.0,2143.4930619796487,5653167.0,3159.0,1789.5432098765432,3196112.0,1216.0,2628.3815789473683,6893562.0,3085.0,2234.5419773095623,2374902.0,1239.0,1916.7893462469733,3639738.0,2212.0,1645.4511754068717,5209541.0,2163.0,2408.479426722145,5745601.0,2353.0,2441.819379515512,3522863.0,1971.0,1787.3480466768137
20170105,7420573.0,3789.0,1958.4515703351808,9636357.0,4291.0,2245.7135865765554,2433465.0,1862.0,1306.9092373791623,4987108.0,1927.0,2588.016606123508,5583293.0,2208.0,2528.6653079710145,4053064.0,2083.0,1945.7820451272203,3393384.0,2240.0,1514.9035714285715,4027189.0,1549.0,2599.863783085862,6905208.0,2662.0,2593.992486851991,2731149.0,1629.0,1676.5801104972375
20170106,10013697.0,4408.0,2271.709845735027,7660623.0,4169.0,1837.5205085152315,3003088.0,1604.0,1872.2493765586034,7010609.0,2804.0,2500.2171897289586,3488713.0,1535.0,2272.7771986970683,4171910.0,2634.0,1583.8686408504177,3252566.0,1835.0,1772.51553133515,6761131.0,2573.0,2627.722891566265,4296561.0,1924.0,2233.1398128898127,3364062.0,2245.0,1498.46859688196
20170109,5778681.0,3007.0,1921.7429331559695,7598302.0,3457.0,2197.94677466011,3590403.0,2202.0,1630.5190735694823,2188278.0,805.0,2718.357763975155,5345080.0,2374.0,2251.50800336984,2253222.0,1083.0,2080.537396121884,2561031.0,1634.0,1567.3384332925336,3217650.0,1373.0,2343.517844136926,4710020.0,1991.0,2365.655449522853,2888282.0,1466.0,1970.1787175989086
20170110,3853288.0,2303.0,1673.1602257924446,5847868.0,2391.0,2445.783354245086,1673209.0,1234.0,1355.92301458671,2180079.0,1069.0,2039.3629560336763,3770492.0,1352.0,2788.8254437869823,2077376.0,1039.0,1999.3994225216554,2026746.0,1484.0,1365.7318059299191,1826542.0,819.0,2230.2100122100123,4433309.0,1582.0,2802.3445006321112,1414559.0,809.0,1748.5278121137208
20170111,2315711.0,1756.0,1318.7420273348519,4606464.0,1978.0,2328.8493427704752,1859833.0,1453.0,1279.99518238128,455878.0,303.0,1504.5478547854786,3817342.0,1540.0,2478.7935064935064,789122.0,438.0,1801.648401826484,1345895.0,1150.0,1170.3434782608695,969816.0,606.0,1600.3564356435643,3686748.0,1357.0,2716.837140751658,919716.0,621.0,1481.024154589372
20170112,4138604.0,3320.0,1246.567469879518,7611251.0,2663.0,2858.1490799849794,2510636.0,1935.0,1297.4863049095607,1627968.0,1385.0,1175.4281588447654,4863719.0,1402.0,3469.12910128388,2747532.0,1261.0,2178.851704996035,2264669.0,1946.0,1163.7559095580677,1873935.0,1374.0,1363.853711790393,5942345.0,1790.0,3319.745810055866,1668906.0,873.0,1911.6907216494844
