,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,10461527.0,2462.0,4249.198619008936,8440298.0,2291.0,3684.1108686163248,4287082.0,1063.0,4033.002822201317,6174445.0,1399.0,4413.470335954253,3462586.0,871.0,3975.414466130884,4977712.0,1420.0,3505.430985915493,3533411.0,932.0,3791.213519313305,6928116.0,1530.0,4528.180392156863,4576991.0,979.0,4675.169560776302,3863307.0,1312.0,2944.59375
20170104,11337655.0,3261.0,3476.741796994787,10782466.0,3361.0,3208.112466527819,4723328.0,1747.0,2703.6794504865484,6614327.0,1514.0,4368.7760898282695,5868359.0,1751.0,3351.4328954882926,4914107.0,1610.0,3052.2403726708076,3242713.0,1261.0,2571.5408406026963,8094942.0,2000.0,4047.471,5534304.0,1527.0,3624.2986247544204,5248162.0,1834.0,2861.5932388222463
20170105,33107597.0,8774.0,3773.375541372236,23568911.0,7849.0,3002.7915658045613,18805819.0,5005.0,3757.4063936063935,14301778.0,3769.0,3794.5815866277526,14247459.0,4216.0,3379.378320683112,9321452.0,3633.0,2565.7726396917146,10039321.0,3844.0,2611.686004162331,23068276.0,4930.0,4679.163488843813,12382084.0,3745.0,3306.2974632843793,11186827.0,4104.0,2725.835038986355
20170106,14887944.0,4917.0,3027.8511287370347,15843191.0,5261.0,3011.4409808021287,6638689.0,2763.0,2402.710459645313,8249255.0,2154.0,3829.737697307335,9994736.0,3078.0,3247.1526965562052,5848455.0,2183.0,2679.090700870362,5564086.0,2405.0,2313.5492723492725,9323858.0,2512.0,3711.7269108280257,8507870.0,2514.0,3384.1964996022275,7335321.0,2747.0,2670.3025118310884
20170109,9494135.0,3829.0,2479.5338208409507,10211672.0,3143.0,3249.020680878142,6782500.0,2995.0,2264.607679465776,2711635.0,834.0,3251.3609112709833,8015643.0,2326.0,3446.1061908856404,2196029.0,817.0,2687.9179926560587,4289368.0,1873.0,2290.1057127602776,5204767.0,1956.0,2660.9238241308794,6385482.0,1585.0,4028.695268138801,3826190.0,1558.0,2455.834403080873
20170110,20977769.0,6049.0,3467.9730533972556,17064358.0,6179.0,2761.669849490209,8944028.0,2903.0,3080.960385807785,12033741.0,3146.0,3825.09249841068,8158400.0,2536.0,3217.0347003154575,8905958.0,3643.0,2444.676914630799,7106424.0,2691.0,2640.8115942028985,13871345.0,3358.0,4130.835318642049,9386859.0,2970.0,3160.558585858586,7677499.0,3209.0,2392.489560610782
20170111,25097451.0,7373.0,3403.967313169673,26282949.0,6640.0,3958.275451807229,10599001.0,3724.0,2846.1334586466164,14498450.0,3649.0,3973.266648396821,13080025.0,2857.0,4578.237661883094,13202924.0,3783.0,3490.0671424795137,11933175.0,4165.0,2865.108043217287,13164276.0,3208.0,4103.5773067331675,18093483.0,3905.0,4633.414340588988,8189466.0,2735.0,2994.3202925045703
20170112,9990608.0,3140.0,3181.7222929936306,12851084.0,4105.0,3130.59293544458,4917262.0,1797.0,2736.3728436282695,5073346.0,1343.0,3777.621742367833,7944847.0,2267.0,3504.5641817379797,4906237.0,1838.0,2669.334602829162,4721312.0,1677.0,2815.33214072749,5269296.0,1463.0,3601.7060833902938,8435258.0,2254.0,3742.3504880212954,4415826.0,1851.0,2385.643435980551
