,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,47819165.0,10955.0,4365.053856686444,46151428.0,7290.0,6330.78573388203,42247921.0,9238.0,4573.275709027928,5571244.0,1717.0,3244.754804892254,41780122.0,6501.0,6426.722350407629,4371306.0,789.0,5540.3117870722435,18278421.0,5608.0,3259.347539229672,29540744.0,5347.0,5524.732373293436,29744915.0,3841.0,7744.054933611039,16406513.0,3449.0,4756.889823137141
20170104,23968021.0,6100.0,3929.1837704918034,34832248.0,6204.0,5614.482269503546,19428923.0,5093.0,3814.828784606322,4539098.0,1007.0,4507.545183714002,26882227.0,4619.0,5819.923576531717,7950021.0,1585.0,5015.786119873817,9893653.0,3100.0,3191.5009677419357,14074368.0,3000.0,4691.456,21464852.0,3239.0,6626.999691262736,13367396.0,2965.0,4508.396627318718
20170105,11234449.0,2887.0,3891.3921025285763,24044404.0,4147.0,5798.023631540873,9288543.0,2375.0,3910.9654736842103,1945906.0,512.0,3800.59765625,19629448.0,3258.0,6024.999386126458,4414956.0,889.0,4966.204724409449,6888093.0,1951.0,3530.5448487954895,4346356.0,936.0,4643.542735042735,17170123.0,2611.0,6576.071620068939,6874281.0,1536.0,4475.443359375
20170106,8920935.0,3166.0,2817.7305748578647,19413869.0,3142.0,6178.825270528326,6215526.0,2245.0,2768.6084632516704,2705409.0,921.0,2937.4690553745927,13263686.0,1979.0,6702.216270843861,6150183.0,1163.0,5288.205503009458,6253846.0,2194.0,2850.4311759343664,2667089.0,972.0,2743.9187242798353,13894722.0,1839.0,7555.585644371941,5519147.0,1303.0,4235.72294704528
20170109,8361401.0,1850.0,4519.676216216216,7453247.0,1845.0,4039.70027100271,2533761.0,522.0,4853.948275862069,5827640.0,1328.0,4388.28313253012,,,,6954942.0,1754.0,3965.1892816419613,4028541.0,902.0,4466.231707317073,4332860.0,948.0,4570.527426160337,3987582.0,844.0,4724.623222748815,3465665.0,1001.0,3462.2027972027972
20170110,8076448.0,2038.0,3962.9283611383707,8995661.0,1929.0,4663.380508035251,4960386.0,1439.0,3447.106323835997,3116062.0,599.0,5202.106844741235,6341643.0,1369.0,4632.317750182615,2654018.0,560.0,4739.317857142857,3853973.0,1055.0,3653.0549763033177,4222475.0,983.0,4295.4984740590035,5328330.0,888.0,6000.371621621622,3667331.0,1041.0,3522.8924111431315
20170111,5544704.0,2156.0,2571.7551020408164,16188799.0,2580.0,6274.728294573643,3542624.0,1453.0,2438.144528561597,2002080.0,703.0,2847.908961593172,9778379.0,1555.0,6288.346623794212,6410420.0,1025.0,6254.068292682927,4075592.0,1555.0,2620.9594855305468,1469112.0,601.0,2444.4459234608985,12671676.0,1823.0,6951.001645639057,3517123.0,757.0,4646.1334214002645
20170112,4768282.0,1343.0,3550.470588235294,8831535.0,1538.0,5742.220416124837,1679900.0,535.0,3140.0,3088382.0,808.0,3822.2549504950493,3669535.0,537.0,6833.398510242086,5162000.0,1001.0,5156.843156843157,2590296.0,765.0,3386.007843137255,2177986.0,578.0,3768.1418685121107,5860641.0,942.0,6221.487261146497,2970894.0,596.0,4984.721476510067
