,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,6017534.0,1212.0,4964.9620462046205,3921802.0,1336.0,2935.4805389221556,1336408.0,267.0,5005.2734082397,4681126.0,945.0,4953.572486772487,1053300.0,361.0,2917.7285318559557,2868502.0,975.0,2942.0533333333333,1257442.0,477.0,2636.146750524109,4760092.0,735.0,6476.315646258503,1974025.0,677.0,2915.8419497784344,1947777.0,659.0,2955.6555386949926
20170104,4756937.0,1147.0,4147.2859633827375,5000306.0,1670.0,2994.1952095808383,541137.0,227.0,2383.863436123348,4215800.0,920.0,4582.391304347826,607873.0,308.0,1973.6136363636363,4392433.0,1362.0,3224.98751835536,1592122.0,401.0,3970.3790523690773,3164815.0,746.0,4242.3793565683645,2081827.0,709.0,2936.286318758815,2918479.0,961.0,3036.9188345473467
20170105,2780364.0,1080.0,2574.411111111111,7174091.0,3060.0,2344.474183006536,2196204.0,870.0,2524.3724137931035,584160.0,210.0,2781.714285714286,6105498.0,2314.0,2638.503889369058,1068593.0,746.0,1432.4302949061662,1381274.0,583.0,2369.252144082333,1399090.0,497.0,2815.0704225352115,5069175.0,1467.0,3455.470347648262,2104916.0,1593.0,1321.353421217828
20170106,12958167.0,3533.0,3667.7517690348145,7405189.0,2844.0,2603.793600562588,1886876.0,389.0,4850.580976863753,11071291.0,3144.0,3521.402989821883,1440187.0,665.0,2165.694736842105,5965002.0,2179.0,2737.4951812758145,3892625.0,1362.0,2858.0212922173273,9065542.0,2171.0,4175.744818056195,3398545.0,1210.0,2808.714876033058,4006644.0,1634.0,2452.046511627907
20170109,5272430.0,1448.0,3641.1809392265195,4451999.0,1314.0,3388.127092846271,1884053.0,560.0,3364.380357142857,3388377.0,888.0,3815.739864864865,1186700.0,322.0,3685.4037267080744,3265299.0,992.0,3291.6320564516127,1790851.0,534.0,3353.6535580524346,3481579.0,914.0,3809.1673960612693,2190277.0,572.0,3829.1555944055945,2261722.0,742.0,3048.1428571428573
20170110,3335007.0,1071.0,3113.918767507003,6840857.0,1848.0,3701.7624458874457,1991530.0,729.0,2731.8655692729767,1343477.0,342.0,3928.2953216374267,4805445.0,1303.0,3687.9854182655413,2035412.0,545.0,3734.7009174311925,1679378.0,614.0,2735.14332247557,1655629.0,457.0,3622.8205689277897,4097910.0,972.0,4215.956790123457,2742947.0,876.0,3131.2180365296804
20170111,3343516.0,1141.0,2930.3382997370727,6869545.0,1336.0,5141.875,839844.0,288.0,2916.125,2503672.0,853.0,2935.137162954279,1624203.0,309.0,5256.320388349514,5245342.0,1027.0,5107.441090555015,1624380.0,619.0,2624.200323101777,1719136.0,522.0,3293.3639846743295,3904061.0,707.0,5522.009900990099,2965484.0,629.0,4714.600953895071
20170112,2592027.0,937.0,2766.3041622198507,7669996.0,1955.0,3923.271611253197,1369157.0,621.0,2204.7616747181964,1222870.0,316.0,3869.8417721518986,4835323.0,995.0,4859.621105527638,2834673.0,960.0,2952.784375,1055721.0,566.0,1865.231448763251,1536306.0,371.0,4140.986522911051,5193462.0,1251.0,4151.448441247003,2476534.0,704.0,3517.8039772727275
