,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,19896485.0,4239.0,4693.674215616891,13601725.0,3556.0,3825.0070303712037,3353507.0,812.0,4129.93472906404,16542978.0,3427.0,4827.247738546834,1856584.0,567.0,3274.3985890652557,11745141.0,2989.0,3929.4550016728003,4728608.0,1495.0,3162.9484949832777,15167877.0,2744.0,5527.651967930029,7097144.0,1517.0,4678.407382992749,6504581.0,2039.0,3190.083864639529
20170104,12309267.0,3181.0,3869.621817038667,13277597.0,2738.0,4849.378013148284,3451304.0,1045.0,3302.683253588517,8857963.0,2136.0,4146.986423220974,6298709.0,1167.0,5397.351328191945,6978888.0,1571.0,4442.322087842139,4012493.0,1344.0,2985.485863095238,8296774.0,1837.0,4516.480130647796,8329043.0,1304.0,6387.30291411043,4948554.0,1434.0,3450.874476987448
20170105,8551748.0,2521.0,3392.204680682269,11786323.0,2608.0,4519.295628834356,6716543.0,2008.0,3344.891932270916,1835205.0,513.0,3577.3976608187136,9982479.0,2044.0,4883.795988258317,1803844.0,564.0,3198.304964539007,3531192.0,1229.0,2873.2237591537837,5020556.0,1292.0,3885.8792569659445,8168681.0,1372.0,5953.8491253644315,3617642.0,1236.0,2926.8948220064726
20170106,7427568.0,2304.0,3223.7708333333335,12673518.0,2970.0,4267.177777777778,6333110.0,1864.0,3397.5912017167384,1094458.0,440.0,2487.4045454545453,10697685.0,2477.0,4318.807024626564,1975833.0,493.0,4007.7748478701824,4202376.0,1499.0,2803.452968645764,3225192.0,805.0,4006.449689440994,9822516.0,1900.0,5169.745263157894,2851002.0,1070.0,2664.4878504672897
20170109,8520864.0,2418.0,3523.9305210918114,11689210.0,3471.0,3367.6779026217228,4668201.0,1567.0,2979.0689215060625,3852663.0,851.0,4527.218566392479,7503361.0,1996.0,3759.198897795591,4185849.0,1475.0,2837.863728813559,3402867.0,1095.0,3107.641095890411,5117997.0,1323.0,3868.4784580498867,6436001.0,1548.0,4157.62338501292,5253209.0,1923.0,2731.7779511180447
20170110,12123611.0,3078.0,3938.794996751137,9781278.0,1902.0,5142.627760252366,4373800.0,1287.0,3398.4459984459986,7749811.0,1791.0,4327.0859854829705,4396414.0,768.0,5724.497395833333,5384864.0,1134.0,4748.557319223986,4475494.0,1423.0,3145.111735769501,7648117.0,1655.0,4621.218731117825,4721786.0,875.0,5396.326857142857,5059492.0,1027.0,4926.47711781889
20170111,7580557.0,2745.0,2761.5872495446265,11859681.0,2295.0,5167.616993464052,4217268.0,1839.0,2293.2398042414356,3363289.0,906.0,3712.239514348786,7945644.0,1462.0,5434.777017783857,3914037.0,833.0,4698.723889555822,4301780.0,1543.0,2787.9325988334413,3278777.0,1202.0,2727.767886855241,9170837.0,1572.0,5833.865776081425,2688844.0,723.0,3719.009681881051
20170112,7481728.0,2233.0,3350.527541424093,11978702.0,2015.0,5944.765260545906,3186096.0,1157.0,2753.7562662057044,4295632.0,1076.0,3992.2230483271373,6620450.0,1163.0,5692.56233877902,5358252.0,852.0,6289.028169014085,4186608.0,1322.0,3166.874432677761,3295120.0,911.0,3617.0362239297474,8061482.0,1167.0,6907.868037703513,3917220.0,848.0,4619.36320754717
