,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,19618474.0,2253.0,8707.7114957834,7919031.0,1337.0,5922.985041136873,9422355.0,1207.0,7806.425020712511,10196119.0,1046.0,9747.723709369026,4010428.0,562.0,7135.992882562277,3908603.0,775.0,5043.358709677419,4064450.0,690.0,5890.507246376812,15554024.0,1563.0,9951.39091490723,3432410.0,400.0,8581.025,4486621.0,937.0,4788.282817502668
20170104,35597767.0,5465.0,6513.772552607502,17010718.0,4648.0,3659.7930292598967,6274394.0,1044.0,6009.955938697318,29323373.0,4421.0,6632.746663650758,2947998.0,1145.0,2574.6707423580788,14062720.0,3503.0,4014.4790179845845,4855586.0,1840.0,2638.9054347826086,30742181.0,3625.0,8480.601655172413,7065393.0,1589.0,4446.439899307741,9945325.0,3059.0,3251.1686825760053
20170105,10480705.0,3470.0,3020.3760806916425,12756990.0,4253.0,2999.5273924288736,6732660.0,1847.0,3645.186789388197,3748045.0,1623.0,2309.3314849044978,9502038.0,2932.0,3240.8042291950887,3254952.0,1321.0,2464.0060560181682,4916652.0,1839.0,2673.546492659054,5564053.0,1631.0,3411.436541998774,8430314.0,2409.0,3499.507679535077,4326676.0,1844.0,2346.353579175705
20170106,6000332.0,1286.0,4665.888024883359,6214221.0,2322.0,2676.236434108527,3495586.0,735.0,4755.899319727891,2504746.0,551.0,4545.818511796733,3935866.0,1482.0,2655.7800269905533,2278355.0,840.0,2712.3273809523807,2390567.0,647.0,3694.8485316846986,3609765.0,639.0,5649.084507042254,3235212.0,1143.0,2830.4566929133857,2979009.0,1179.0,2526.7251908396947
20170109,7344811.0,1336.0,5497.613023952096,9725501.0,2050.0,4744.146829268293,4380440.0,611.0,7169.296235679214,2964371.0,725.0,4088.787586206897,6517972.0,886.0,7356.627539503386,3207529.0,1164.0,2755.60910652921,4315492.0,844.0,5113.142180094786,3029319.0,492.0,6157.15243902439,7786190.0,1381.0,5638.0811006517015,1939311.0,669.0,2898.8206278026905
20170110,4999955.0,1444.0,3462.5727146814406,7401366.0,1684.0,4395.110451306413,2424731.0,513.0,4726.571150097466,2575224.0,931.0,2766.0837808807732,3508584.0,496.0,7073.758064516129,3892782.0,1188.0,3276.752525252525,2299555.0,797.0,2885.263488080301,2700400.0,647.0,4173.724884080371,5615219.0,991.0,5666.214934409687,1786147.0,693.0,2577.4126984126983
20170111,9647633.0,2470.0,3905.924291497976,8205541.0,2607.0,3147.5032604526277,2922070.0,749.0,3901.295060080107,6725563.0,1721.0,3907.938988959907,3295691.0,795.0,4145.5232704402515,4909850.0,1812.0,2709.630242825607,2533965.0,1127.0,2248.416149068323,7113668.0,1343.0,5296.848845867461,4491646.0,1303.0,3447.157329240215,3713895.0,1304.0,2848.0789877300613
20170112,6183264.0,1560.0,3963.630769230769,6735905.0,1558.0,4323.430680359435,1888706.0,666.0,2835.894894894895,4294558.0,894.0,4803.75615212528,4651757.0,740.0,6286.1581081081085,2084148.0,818.0,2547.8581907090465,3198914.0,924.0,3462.0281385281387,2984350.0,636.0,4692.374213836478,5125797.0,884.0,5798.412895927602,1610108.0,674.0,2388.8842729970324
