,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,8313230.0,1519.0,5472.830809743252,9327571.0,1242.0,7510.121578099839,2977419.0,561.0,5307.3422459893045,5335811.0,958.0,5569.740083507307,3382473.0,235.0,14393.502127659574,5945098.0,1007.0,5903.771598808342,3095690.0,647.0,4784.683153013911,5217540.0,872.0,5983.417431192661,4273653.0,452.0,9454.984513274336,5053918.0,790.0,6397.364556962026
20170104,7130041.0,1827.0,3902.5949644225507,9165994.0,1451.0,6317.01860785665,3408001.0,916.0,3720.5251091703058,3722040.0,911.0,4085.664105378705,5550363.0,762.0,7283.94094488189,3615631.0,689.0,5247.650217706821,3586581.0,936.0,3831.8173076923076,3543460.0,891.0,3976.947250280584,5787388.0,704.0,8220.72159090909,3378606.0,747.0,4522.899598393575
20170105,13284028.0,2145.0,6193.020046620047,8780925.0,2478.0,3543.553268765133,5761505.0,1112.0,5181.2095323741005,7522523.0,1033.0,7282.2100677637945,4315120.0,1173.0,3678.704177323103,4465805.0,1305.0,3422.072796934866,4023227.0,967.0,4160.52430196484,9260801.0,1178.0,7861.460950764007,4529474.0,1210.0,3743.3669421487602,4251451.0,1268.0,3352.879337539432
20170106,4986338.0,2239.0,2227.0379633765074,7630898.0,1499.0,5090.659106070714,3363738.0,1824.0,1844.154605263158,1622600.0,415.0,3909.879518072289,5771834.0,1168.0,4941.638698630137,1859064.0,331.0,5616.507552870091,2748040.0,1312.0,2094.5426829268295,2238298.0,927.0,2414.5609492988133,4964220.0,848.0,5854.0330188679245,2666678.0,651.0,4096.279569892473
20170109,5514030.0,1673.0,3295.893604303646,8043274.0,1163.0,6915.970765262253,2773596.0,845.0,3282.3621301775147,2740434.0,828.0,3309.7028985507245,4304490.0,460.0,9357.58695652174,3738784.0,703.0,5318.3271692745375,3203393.0,914.0,3504.806345733042,2310637.0,759.0,3044.3175230566535,5658972.0,678.0,8346.566371681416,2384302.0,485.0,4916.086597938144
20170110,8873097.0,1697.0,5228.695934001178,6006875.0,1169.0,5138.473053892216,4904685.0,969.0,5061.594427244582,3968412.0,728.0,5451.115384615385,2743484.0,602.0,4557.282392026578,3263391.0,567.0,5755.539682539683,4077351.0,839.0,4859.7747318236,4795746.0,858.0,5589.447552447553,2962665.0,599.0,4946.0183639399,3044210.0,570.0,5340.7192982456145
20170111,4589747.0,1402.0,3273.713980028531,9586071.0,1452.0,6601.977272727273,2813012.0,747.0,3765.7456492637216,1776735.0,655.0,2712.5725190839694,5886497.0,710.0,8290.840845070423,3699574.0,742.0,4985.948787061995,3196771.0,835.0,3828.468263473054,1392976.0,567.0,2456.747795414462,7448607.0,1017.0,7324.097345132744,2137464.0,435.0,4913.710344827587
20170112,4371642.0,1826.0,2394.10843373494,6258928.0,1041.0,6012.418828049952,2639842.0,903.0,2923.4130675526026,1731800.0,923.0,1876.273022751896,4096728.0,575.0,7124.744347826087,2162200.0,466.0,4639.914163090129,2274142.0,957.0,2376.3239289446187,2097500.0,869.0,2413.693901035673,4270228.0,658.0,6489.70820668693,1988700.0,383.0,5192.42819843342
