,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,2095603.0,702.0,2985.1894586894587,1197942.0,489.0,2449.7791411042945,190200.0,141.0,1348.936170212766,1905403.0,561.0,3396.440285204991,,,,1101942.0,435.0,2533.2,526700.0,199.0,2646.7336683417084,1568903.0,503.0,3119.0914512922463,419899.0,111.0,3782.873873873874,778043.0,378.0,2058.314814814815
20170104,2384791.0,888.0,2685.5754504504503,1848245.0,1017.0,1817.3500491642085,1234427.0,502.0,2459.0179282868526,1150364.0,386.0,2980.2176165803107,802837.0,417.0,1925.2685851318945,1045408.0,600.0,1742.3466666666666,749444.0,339.0,2210.749262536873,1635347.0,549.0,2978.774134790528,809965.0,467.0,1734.4004282655246,1038280.0,550.0,1887.7818181818182
20170105,1567558.0,700.0,2239.3685714285716,1934593.0,592.0,3267.8935810810813,573006.0,344.0,1665.7151162790697,994552.0,356.0,2793.6853932584268,1076897.0,271.0,3973.789667896679,857696.0,321.0,2671.9501557632398,661682.0,427.0,1549.6065573770493,905876.0,273.0,3318.227106227106,1432097.0,397.0,3607.2972292191434,502496.0,195.0,2576.902564102564
20170106,1270410.0,690.0,1841.1739130434783,2370755.0,613.0,3867.463295269168,1175810.0,631.0,1863.4072900158478,,,,2102156.0,523.0,4019.4187380497133,,,,1105309.0,629.0,1757.2480127186009,,,,2277955.0,581.0,3920.7487091222033,,,
20170109,3725860.0,1446.0,2576.6666666666665,2747059.0,993.0,2766.423967774421,2312042.0,991.0,2333.0393541876892,1413818.0,455.0,3107.2923076923075,1449778.0,490.0,2958.730612244898,1297281.0,503.0,2579.0874751491056,1634792.0,668.0,2447.293413173653,2091068.0,778.0,2687.7480719794344,1797059.0,517.0,3475.936170212766,950000.0,476.0,1995.7983193277312
20170110,4922403.0,1714.0,2871.880396732789,4033985.0,1714.0,2353.5501750291714,1381570.0,504.0,2741.2103174603176,3540833.0,1210.0,2926.30826446281,1334894.0,563.0,2371.0373001776197,2699091.0,1151.0,2344.996524761077,1796397.0,903.0,1989.3654485049833,3126006.0,811.0,3854.5080147965473,2526880.0,921.0,2743.6264929424538,1507105.0,793.0,1900.5107187894073
20170111,1585444.0,1075.0,1474.8316279069768,3451300.0,1025.0,3367.121951219512,1121820.0,801.0,1400.5243445692884,463624.0,274.0,1692.058394160584,2366320.0,670.0,3531.820895522388,1084980.0,355.0,3056.281690140845,1188234.0,844.0,1407.8601895734598,397210.0,231.0,1719.5238095238096,2977600.0,815.0,3653.4969325153374,473700.0,210.0,2255.714285714286
20170112,1458157.0,924.0,1578.0919913419914,3205100.0,770.0,4162.467532467533,800057.0,486.0,1646.2078189300412,658100.0,438.0,1502.5114155251142,1702428.0,343.0,4963.34693877551,1502672.0,427.0,3519.1381733021076,1118457.0,724.0,1544.8301104972375,339700.0,200.0,1698.5,2845200.0,612.0,4649.019607843137,359900.0,158.0,2277.8481012658226
