,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActBid,ActBid,ActBid,ActBid,ActBid,ActBid,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer,ActOffer
,Sum,Freq,Avg,Sum,Freq,Avg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,LowerSum,LowerFreq,LowerAvg,UpperSum,UpperFreq,UpperAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg,DecreaseSum,DecreaseFreq,DecreaseAvg,IncreaseSum,IncreaseFreq,IncreaseAvg
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170103,9068810.0,2142.0,4233.8048552754435,5485682.0,1291.0,4249.172734314485,1831617.0,409.0,4478.281173594132,7237193.0,1733.0,4176.106751298326,924799.0,273.0,3387.5421245421244,4560883.0,1018.0,4480.238703339882,1907677.0,676.0,2822.007396449704,7161133.0,1466.0,4884.8110504774895,2118600.0,390.0,5432.307692307692,3367082.0,901.0,3737.049944506104
20170104,4629804.0,1048.0,4417.751908396946,3025200.0,1440.0,2100.8333333333335,1825902.0,433.0,4216.863741339492,2803902.0,615.0,4559.190243902439,1265702.0,661.0,1914.8290468986384,1759498.0,779.0,2258.6623876765084,1401601.0,421.0,3329.2185273159143,3228203.0,627.0,5148.649122807017,1668702.0,739.0,2258.0541271989173,1356498.0,701.0,1935.089871611983
20170105,3577075.0,995.0,3595.0502512562816,2946503.0,1470.0,2004.4238095238095,2082675.0,692.0,3009.6459537572255,1494400.0,303.0,4932.013201320132,2143379.0,1015.0,2111.7034482758622,803124.0,455.0,1765.1076923076923,1671075.0,578.0,2891.1332179930796,1906000.0,417.0,4570.743405275779,1809176.0,754.0,2399.4376657824932,1137327.0,716.0,1588.445530726257
20170106,3084206.0,1206.0,2557.3847429519074,3286779.0,1212.0,2711.8638613861385,1620106.0,529.0,3062.5822306238183,1464100.0,677.0,2162.629246676514,1983398.0,644.0,3079.8105590062114,1303381.0,568.0,2294.6848591549297,1108206.0,503.0,2203.192842942346,1976000.0,703.0,2810.810810810811,1615093.0,535.0,3018.8654205607477,1671686.0,677.0,2469.2555391432793
20170109,1936205.0,983.0,1969.6897253306206,3099308.0,849.0,3650.5394581861015,831105.0,497.0,1672.2434607645876,1105100.0,486.0,2273.8683127572017,1819997.0,411.0,4428.216545012166,1279311.0,438.0,2920.801369863014,1295405.0,669.0,1936.3303437967115,640800.0,314.0,2040.7643312101911,2416238.0,614.0,3935.241042345277,683070.0,235.0,2906.68085106383
20170110,1851900.0,738.0,2509.349593495935,2127630.0,923.0,2305.124593716143,270200.0,187.0,1444.9197860962568,1581700.0,551.0,2870.5989110707806,,,,1921830.0,840.0,2287.8928571428573,1033320.0,358.0,2886.368715083799,818580.0,380.0,2154.157894736842,886360.0,424.0,2090.4716981132074,1241270.0,499.0,2487.5150300601204
20170111,2954724.0,1064.0,2776.996240601504,4153776.0,1069.0,3885.665107577175,1416341.0,649.0,2182.3436055469956,1538383.0,415.0,3706.9469879518074,2415659.0,507.0,4764.613412228797,1738117.0,562.0,3092.73487544484,1626986.0,587.0,2771.696763202726,1327738.0,477.0,2783.517819706499,3214597.0,703.0,4572.684210526316,939179.0,366.0,2566.062841530055
20170112,1604950.0,857.0,1872.7537922987165,3826018.0,904.0,4232.320796460177,579368.0,352.0,1645.9318181818182,1025582.0,505.0,2030.8554455445544,1944500.0,429.0,4532.634032634032,1881518.0,475.0,3961.0905263157892,1208249.0,695.0,1738.4877697841728,396701.0,162.0,2448.7716049382716,3512419.0,782.0,4491.584398976982,313599.0,122.0,2570.4836065573772
